time,r2,r4,a2
11.5,0.7505685,3.766017,3.011001
11.725,0.7549531,3.809552,3.010377
11.975,0.7604011,3.889989,3.036585
12.2,0.7632862,3.947976,3.065847
12.45,0.7665765,4.004024,3.088245
12.675,0.7709896,4.085267,3.123582
12.925,0.775633,4.151219,3.140133
13.175,0.7790072,4.218674,3.17104
13.45,0.7838859,4.288713,3.18767
13.7,0.7890215,4.350629,3.193008
13.975,0.7931969,4.417715,3.212957
14.25,0.7966175,4.487316,3.242659
14.525,0.8005991,4.54181,3.251577
14.825,0.8063518,4.630723,3.273177
15.125,0.8120769,4.731631,3.304947
15.4,0.8155443,4.775642,3.308121
15.725,0.8187817,4.862,3.351409
16.025,0.8222543,4.921856,3.367851
16.35,0.8269398,4.989994,3.378279
16.65,0.8327602,5.099456,3.411996
16.975,0.8384654,5.197853,3.436136
17.325,0.8457717,5.31169,3.455308
17.65,0.8483576,5.340713,3.452383
18,0.8529798,5.455976,3.499313
18.375,0.8587294,5.56412,3.527256
18.725,0.8646561,5.685563,3.562868
19.1,0.8710306,5.830406,3.610874
19.475,0.8745208,5.923912,3.647501
19.85,0.8784672,6.009441,3.672338
20.25,0.8854819,6.138983,3.697733
20.65,0.8925249,6.224193,3.688065
21.05,0.8987457,6.354871,3.72046
21.45,0.9031064,6.423358,3.725367
21.875,0.9127491,6.60552,3.757244
22.325,0.9196906,6.7144,3.762939
22.75,0.9230657,6.807731,3.793894
23.2,0.929453,6.954421,3.830114
23.65,0.9336533,7.075178,3.86987
24.125,0.9404635,7.196056,3.881597
24.6,0.9493627,7.349471,3.892637
25.075,0.9557787,7.467364,3.904603
25.575,0.9634885,7.668738,3.956579
26.075,0.9677031,7.732542,3.95438
26.6,0.9734584,7.820895,3.951912
27.125,0.9817655,8.00657,3.984048
27.65,0.9874245,8.136361,4.006954
28.2,0.9930009,8.246487,4.017888
28.75,0.9989575,8.417922,4.061301
29.3,1.008479,8.670927,4.115445
29.875,1.014369,8.758489,4.107269
30.475,1.023685,9.057799,4.186105
31.075,1.031045,9.213197,4.200036
31.675,1.038894,9.370923,4.209446
32.3,1.047342,9.536967,4.216562
32.95,1.056216,9.718138,4.226714
33.6,1.060935,9.884575,4.269043
34.25,1.070476,10.17602,4.328136
34.925,1.078803,10.33996,4.330716
35.625,1.087357,10.53167,4.344463
36.325,1.096299,10.78557,4.38439
37.025,1.107308,11.04467,4.404646
37.75,1.116425,11.30453,4.441819
38.5,1.12549,11.52152,4.457298
39.25,1.134024,11.64754,4.434266
40.025,1.143954,11.93074,4.470183
40.825,1.152389,12.08689,4.460944
41.625,1.163403,12.32511,4.463634
42.45,1.169551,12.5252,4.494114
43.275,1.17586,12.64495,4.487282
44.125,1.184988,12.84071,4.486716
45,1.196294,13.13968,4.508836
45.875,1.206396,13.43514,4.538778
46.775,1.218708,13.85557,4.597269
47.7,1.226003,13.95721,4.571427
48.65,1.235473,14.26391,4.606909
49.6,1.249263,14.6313,4.62505
50.575,1.259954,14.99485,4.6674
51.575,1.269646,15.26462,4.681614
52.575,1.278252,15.50585,4.693955
53.625,1.285582,15.68983,4.695997
54.675,1.298873,16.18271,4.755313
55.75,1.311303,16.44051,4.736677
56.85,1.32807,16.85133,4.732497
57.95,1.337913,17.16975,4.755189
59.1,1.348277,17.39477,4.741321
60.275,1.359361,17.6959,4.74585
61.45,1.368789,18.23802,4.840579
62.65,1.383286,18.62069,4.838795
63.9,1.398299,18.93516,4.810586
65.15,1.4077,19.23993,4.825518
66.425,1.422995,19.67615,4.830217
67.725,1.434762,20.11487,4.862853
69.075,1.448654,20.63981,4.901028
70.425,1.465822,21.105,4.893512
71.825,1.476668,21.58386,4.939021
73.225,1.489857,21.9067,4.921601
74.675,1.504092,22.3748,4.934191
76.125,1.516366,22.80436,4.950602
77.625,1.530786,23.24648,4.952228
79.15,1.545168,23.59035,4.928353
80.725,1.554113,23.9732,4.955419
82.3,1.572829,24.57861,4.961361
83.925,1.586725,25.24034,5.015105
85.575,1.598713,25.56895,5.002379
87.25,1.615563,26.19199,5.021044
88.975,1.63169,26.68836,5.014479
90.725,1.646819,27.24416,5.027439
92.5,1.668054,27.96447,5.030285
94.325,1.678482,28.27658,5.022056
96.175,1.698383,28.91761,5.015092
98.075,1.713829,29.3717,4.999922
100,1.730695,30.03419,5.016253
101.975,1.750674,30.75985,5.021776
103.975,1.770034,31.58157,5.048139
106.025,1.786619,32.21421,5.055286
108.1,1.808768,33.01636,5.05501
110.25,1.824579,33.73361,5.079794
112.4,1.843203,34.43759,5.081881
114.625,1.858663,35.04251,5.086188
116.875,1.883986,35.99894,5.085348
119.175,1.898433,36.60572,5.0941
121.525,1.920572,37.59047,5.114594
123.9,1.939694,38.30921,5.109254
126.35,1.956992,39.11748,5.128359
128.825,1.980324,39.95801,5.113398
131.375,2.000721,40.9702,5.141102
133.95,2.027082,41.93744,5.123649
136.575,2.043681,42.87445,5.159188
139.275,2.067482,43.9525,5.169517
142,2.08937,44.74906,5.150412
144.8,2.116519,45.81379,5.13625
147.65,2.138237,46.79468,5.140956
150.55,2.161367,47.6811,5.124072
153.525,2.187602,48.72778,5.109296
156.55,2.212309,49.94341,5.122627
159.625,2.234717,50.66674,5.087362
162.75,2.263243,51.79596,5.067149
165.95,2.294408,53.12145,5.054521
169.225,2.315339,53.8166,5.023351
172.55,2.338439,54.78141,5.010804
175.95,2.370366,56.24205,5.005947
179.4,2.401699,57.79053,5.011331
182.95,2.431032,58.8158,4.971231
186.55,2.457478,60.29898,4.990758
190.2,2.486592,61.8703,5.003774
193.95,2.510496,63.09258,5.00635
197.775,2.540471,64.78112,5.022422
201.65,2.56684,66.17417,5.026182
205.625,2.600656,67.75796,5.010987
209.675,2.627438,68.59726,4.962016
213.8,2.664917,70.99856,4.998374
218,2.696841,72.88793,5.013068
222.3,2.724986,73.79358,4.962675
226.65,2.759402,75.72287,4.966895
231.125,2.791353,77.09766,4.936943
235.675,2.831707,79.00665,4.911779
240.3,2.859978,80.09109,4.875031
245.025,2.897319,81.97137,4.858964
249.85,2.935939,84.20066,4.861013
254.775,2.978414,86.44995,4.847173
259.775,3.008053,88.10679,4.84238
264.9,3.043989,90.70167,4.873274
270.1,3.081188,92.48733,4.84517
275.425,3.121739,95.10583,4.855517
280.825,3.162413,97.06531,4.823421
286.35,3.19803,99.05014,4.810871
292,3.237728,100.8975,4.774986
297.725,3.278396,103.5525,4.780816
303.6,3.321672,106.0676,4.767937
309.575,3.367004,108.1824,4.725594
315.65,3.409567,110.2749,4.691537
321.85,3.453738,113.2596,4.697015
328.2,3.496488,115.8158,4.684015
334.65,3.536114,117.9312,4.658839
341.225,3.584896,121.0923,4.653466
347.95,3.635762,124.3532,4.644397
354.8,3.681517,126.8554,4.615733
361.775,3.728116,129.375,4.584992
368.9,3.77874,132.5959,4.571695
376.15,3.842463,136.6958,4.555038
383.55,3.888291,139.0695,4.519067
391.1,3.944857,142.5945,4.49783
398.775,3.991377,145.5739,4.482634
406.625,4.040912,148.4554,4.454921
414.625,4.089411,151.8215,4.447074
422.775,4.156539,156.6344,4.439695
431.1,4.209821,159.2704,4.392116
439.575,4.278979,164.2766,4.383277
448.225,4.332563,168.1062,4.373351
457.05,4.393906,171.592,4.332697
466.05,4.452119,175.5126,4.312831
475.2,4.505966,179.1114,4.292961
484.55,4.559499,182.8309,4.276751
494.075,4.631986,188.4656,4.270465
503.8,4.702626,192.9932,4.236154
513.725,4.763004,197.5873,4.225746
523.825,4.827229,201.9553,4.200087
534.125,4.893957,206.5295,4.173841
544.625,4.954493,210.9192,4.155478
555.35,5.029254,217.1949,4.152211
566.275,5.100187,223.094,4.145968
577.425,5.166315,226.8446,4.099388
588.775,5.242774,233.6264,4.099774
600.35,5.318405,239.5689,4.081816
612.175,5.38867,245.0023,4.062419
624.2,5.457764,249.5347,4.02635
636.5,5.551441,258.6382,4.035382
649,5.617479,263.3855,4.007952
661.775,5.696413,270.2945,3.997876
674.8,5.78555,277.7377,3.978481
688.075,5.850871,282.6464,3.953974
701.6,5.936707,289.901,3.935256
715.4,6.026117,297.3586,3.913111
729.475,6.115074,305.1555,3.89631
743.825,6.204772,312.1051,3.864077
758.475,6.280619,318.0064,3.837068
773.4,6.376436,327.9482,3.8395
788.6,6.461343,335.0734,3.815547
804.125,6.558715,343.6329,3.793011
819.925,6.65405,351.2581,3.759985
836.075,6.743356,358.9907,3.73677
852.5,6.84918,368.7095,3.715832
869.275,6.948287,377.373,3.689932
886.375,7.05779,386.8664,3.65988
903.825,7.139451,393.8445,3.636031
921.6,7.238574,403.5063,3.62057
939.725,7.35054,415.4594,3.613615
958.225,7.452344,424.3446,3.584418
977.075,7.551481,433.178,3.557779
996.3,7.675001,445.1889,3.534597
1015.9,7.778064,455.4605,3.517092
1035.875,7.885725,464.768,3.484399
1056.25,8.004319,477.5518,3.472218
1077.025,8.120913,489.693,3.455182
1098.225,8.238036,500.0994,3.421404
1119.825,8.359566,511.3856,3.390685
1141.85,8.488289,526.4792,3.384218
1164.325,8.623723,540.5443,3.361069
1187.225,8.735116,550.9298,3.332217
1210.575,8.875861,566.3227,3.313147
1234.4,9.015254,581.8595,3.295497
1258.675,9.131875,592.0326,3.25968
1283.425,9.274931,607.347,3.236106
1308.675,9.415154,623.1594,3.217892
1334.425,9.551127,638.3199,3.198367
1360.675,9.69555,655.1972,3.181946
1387.45,9.850824,670.626,3.146547
1414.75,9.997344,687.7657,3.128788
1442.575,10.16385,708.251,3.113603
1470.95,10.30621,724.8682,3.094608
1499.875,10.46614,745.348,3.082601
1529.4,10.63615,763.3272,3.048491
1559.475,10.7863,781.7724,3.031687
1590.15,10.96273,802.6901,3.00739
1621.45,11.11698,821.5142,2.988347
1653.35,11.29416,844.2165,2.970979
1685.875,11.44609,864.213,2.957834
1719.025,11.62746,887.28,2.937694
1752.85,11.80578,912.4564,2.928022
1787.325,11.96396,931.2408,2.903581
1822.5,12.15131,958.2517,2.893898
1858.35,12.3346,983.568,2.878872
1894.9,12.51579,1008.633,2.863382
1932.175,12.71378,1035.671,2.844357
1970.175,12.88738,1057.615,2.820759
2008.95,13.07499,1083.925,2.804241
2048.475,13.26436,1110.924,2.788462
2088.775,13.46346,1136.218,2.760966
2129.85,13.66899,1167.027,2.74765
2171.75,13.87315,1196.787,2.730941
2214.475,14.09073,1229.388,2.715124
2258.05,14.29191,1258.523,2.696848
2302.45,14.50957,1288.499,2.672202
2347.75,14.72309,1320.967,2.656328
2393.95,14.96013,1356.897,2.637701
2441.025,15.18149,1389.021,2.616024
2489.05,15.41372,1423.901,2.595973
2538.025,15.66242,1463.732,2.580098
2587.95,15.88981,1496.543,2.556337
2638.85,16.12169,1534.524,2.542452
2690.775,16.37593,1576.273,2.526718
2743.7,16.63358,1614.964,2.502211
2797.675,16.86998,1651.672,2.482136
2852.725,17.11807,1694.31,2.469241
2908.85,17.36815,1735.189,2.451367
2966.05,17.63475,1782.624,2.439319
3024.4,17.90829,1824.88,2.414107
3083.9,18.17176,1874.014,2.405102
3144.575,18.42275,1911.296,2.378862
3206.425,18.70592,1962.557,2.365237
3269.525,18.97614,2009.355,2.348053
3333.825,19.27618,2060.597,2.327379
3399.425,19.54489,2106.319,2.30833
3466.3,19.83158,2160.226,2.295611
3534.475,20.12436,2218.555,2.28683
3604.025,20.42829,2272.685,2.267582
3674.925,20.74851,2336.337,2.256216
3747.2,21.05074,2392.28,2.239132
3820.925,21.38582,2458.081,2.224748
3896.1,21.69565,2522.302,2.215162
3972.725,22.0094,2586.549,2.203728
4050.9,22.34428,2657.328,2.193476
4130.575,22.68279,2726.873,2.179972
4211.825,23.02742,2798.958,2.167066
4294.7,23.37397,2870.737,2.152678
4379.175,23.72298,2942.159,2.136743
4465.325,24.06754,3018.283,2.126424
4553.175,24.4512,3097.447,2.108527
4642.75,24.78376,3172.494,2.098972
4734.075,25.18849,3266.764,2.089334
4827.2,25.53996,3345.256,2.077091
4922.175,25.91735,3436.177,2.069344
5019,26.30148,3523.126,2.05576
5117.725,26.70158,3618.256,2.044925
5218.4,27.10326,3713.595,2.033211
5321.075,27.51077,3811.676,2.021773
5425.75,27.91881,3904.984,2.005915
5532.475,28.33452,4010.791,1.997433
5641.325,28.78321,4117.315,1.981858
5752.3,29.1874,4213.056,1.967274
5865.45,29.62922,4322.019,1.953912
5980.85,30.09964,4444.192,1.943213
6098.5,30.53355,4555.581,1.931841
6218.475,30.97078,4665.283,1.918267
6340.8,31.43554,4789.977,1.908325
6465.55,31.86977,4914.977,1.903454
6592.725,32.33057,5039.491,1.892752
6722.425,32.80357,5178.097,1.887215
6854.675,33.28602,5309.538,1.875307
6989.525,33.76343,5450.778,1.868907
7127.025,34.25361,5589.646,1.858398
7267.225,34.78401,5749.398,1.851113
7410.2,35.31559,5917.076,1.846593
7555.975,35.88258,6093.26,1.839446
7704.6,36.4203,6267.446,1.835012
7856.175,36.99951,6464.29,1.833219
8010.725,37.58553,6662.549,1.829764
8168.325,38.12043,6846.062,1.826678
8329,38.71574,7055.273,1.824165
8492.85,39.28503,7259.153,1.822169
8659.925,39.91802,7488.228,1.819631
8830.3,40.53396,7717.981,1.818493
9004,41.19552,7965.324,1.816143
9181.125,41.83894,8212.519,1.814922
9361.75,42.45372,8441.986,1.810376
9545.9,43.15028,8725.989,1.811892
9733.7,43.83835,8999.057,1.809571
9925.175,44.52454,9269.005,1.805339
10120.42,45.25952,9565.851,1.801915
10319.52,45.9454,9853.253,1.800573
10522.55,46.67639,10161.21,1.798351
10729.55,47.40972,10466.63,1.793979
10940.62,48.16905,10781.37,1.787977
11155.85,48.93177,11106.25,1.78315
11375.3,49.70859,11435.94,1.7769
11599.08,50.45954,11773.6,1.774431
11827.25,51.24679,12114.42,1.76771
12059.92,52.02002,12450.96,1.760662
12297.17,52.83129,12797.67,1.751058
12539.1,53.68067,13195.32,1.747485
12785.77,54.47131,13536.91,1.737381
13037.3,55.28899,13913.64,1.730956
13293.77,56.13084,14297.54,1.722761
13555.27,56.98677,14689.24,1.713954
13821.95,57.87207,15085,1.702455
14093.85,58.76701,15515.88,1.695631
14371.12,59.68263,15954.47,1.687434
14653.83,60.65158,16431.9,1.680123
14942.1,61.5941,16887.78,1.670825
15236.05,62.53562,17335.57,1.659712
15535.77,63.48006,17798.5,1.650087
15841.4,64.41263,18240.19,1.63778
16153.02,65.35741,18694.44,1.625875
16470.8,66.35722,19187.75,1.614561
16794.83,67.36554,19700.75,1.604704
17125.22,68.39649,20262.22,1.598788
17462.1,69.44669,20829.7,1.591381
17805.62,70.53704,21392.14,1.579711
18155.9,71.63961,21976.5,1.569232
18513.08,72.76221,22549.94,1.555553
18877.28,73.90131,23113.57,1.5393
19248.62,75.04928,23716.14,1.5264
19627.3,76.23399,24340.55,1.512953
20013.4,77.4029,24964.7,1.500133
20407.1,78.61107,25591.79,1.484761
20808.58,79.83412,26269.22,1.472984
21217.92,81.0734,26973.32,1.462231
21635.33,82.35262,27700.59,1.450673
22060.95,83.6464,28432.36,1.438202
22494.92,84.95521,29138.78,1.422382
22937.45,86.24713,29876.19,1.409834
23388.7,87.61663,30702.82,1.399697
23848.8,88.88211,31489.96,1.391634
24317.95,90.27723,32347.58,1.381423
24796.35,91.7331,33307.18,1.374855
25284.15,93.26429,34312.47,1.366859
25781.55,94.7751,35287.24,1.357113
26288.72,96.30999,36297.5,1.347931
26805.9,97.81398,37332.1,1.341164
27333.22,99.32847,38372.05,1.333559
27870.92,100.8626,39513.86,1.330454
28419.22,102.3627,40607.64,1.325284
28978.28,103.9283,41775.67,1.320635
29548.35,105.4823,42956.94,1.316461
30129.65,107.0127,44139.44,1.312637
30722.35,108.6377,45465.59,1.311389
31326.72,110.2878,46725,1.304866
31943,111.9213,47940.91,1.296316
32571.4,113.6076,49263.13,1.290122
33212.15,115.3329,50566.51,1.280909
33865.5,117.134,51923.16,1.27063
34531.72,119.2042,53423.18,1.255787
35211.05,121.2533,55092.64,1.248318
35903.72,123.4428,56862.51,1.238957
36610.03,125.6873,58779.61,1.232518
37330.22,128.0055,60871.11,1.228975
38064.6,130.2343,62780.11,1.220868
38813.43,132.6099,64799.41,1.210906
39576.97,134.8812,66575.93,1.195664
40355.55,137.2055,68482.52,1.182669
41149.43,139.4686,70367.29,1.170549
41958.93,141.7798,72265.76,1.157023
42784.35,144.1385,74189.63,1.142568
43626.03,146.5461,76203.82,1.129018
44484.25,149.0337,78251.78,1.113862
45359.35,151.6212,80418.77,1.098886
46251.68,154.2633,82793.62,1.087484
47161.55,156.795,85151.21,1.078154
48089.32,159.3432,87561.74,1.069181
49035.35,161.8814,90038.04,1.061499
50000,164.4033,92552.14,1.05455
