time,r2,r4,a2
0.139,0.07757918,0.01210937,0.2072092
0.14,0.07858023,0.01242498,0.2073143
0.141,0.07958545,0.01274603,0.2074209
0.142,0.08059472,0.01307255,0.2075313
0.143,0.08160809,0.0134046,0.2076435
0.144,0.08262544,0.01374219,0.207757
0.145,0.08364673,0.01408536,0.2078725
0.146,0.08467189,0.01443415,0.2079913
0.147,0.08570089,0.01478858,0.2081114
0.148,0.08673367,0.01514869,0.208234
0.149,0.08777013,0.01551452,0.2083591
0.15,0.08881026,0.01588606,0.2084847
0.151,0.08985404,0.01626342,0.2086146
0.152,0.0909013,0.01664653,0.2087452
0.153,0.09195214,0.0170355,0.2088781
0.154,0.09300648,0.01743035,0.2090127
0.155,0.09406415,0.01783106,0.2091498
0.156,0.09512525,0.01823771,0.2092886
0.157,0.09618965,0.01865032,0.2094304
0.158,0.09725738,0.01906893,0.2095741
0.159,0.09832831,0.01949353,0.2097193
0.16,0.09940237,0.01992415,0.2098668
0.161,0.1004796,0.02036086,0.2100177
0.162,0.1015599,0.02080366,0.21017
0.163,0.1026432,0.02125257,0.2103251
0.164,0.1037296,0.02170761,0.2104817
0.165,0.1048188,0.02216882,0.2106417
0.166,0.1059109,0.02263622,0.2108042
0.167,0.1070058,0.02310982,0.2109685
0.168,0.1081035,0.02358966,0.2111367
0.169,0.109204,0.02407573,0.2113065
0.17,0.110307,0.02456807,0.2114793
0.171,0.1114127,0.02506671,0.2116558
0.172,0.1125209,0.02557162,0.2118339
0.173,0.1136316,0.02608285,0.2120151
0.174,0.1147449,0.02660049,0.2122001
0.175,0.1158605,0.02712444,0.2123876
0.176,0.1169784,0.02765476,0.2125783
0.177,0.1180987,0.02819148,0.2127716
0.178,0.1192212,0.0287346,0.2129683
0.179,0.1203459,0.02928413,0.2131674
0.18,0.1214728,0.0298401,0.2133706
0.181,0.1226017,0.03040247,0.2135762
0.182,0.1237327,0.03097128,0.2137844
0.183,0.1248656,0.03154654,0.2139964
0.184,0.1260004,0.03212824,0.2142108
0.185,0.1271371,0.03271638,0.2144287
0.186,0.1282755,0.03331098,0.2146494
0.187,0.1294157,0.03391202,0.2148724
0.188,0.1305576,0.03451948,0.2150983
0.189,0.131701,0.03513343,0.215328
0.19,0.1328461,0.03575384,0.2155605
0.191,0.1339926,0.03638072,0.2157965
0.192,0.1351406,0.03701405,0.2160346
0.193,0.1362901,0.03765382,0.2162756
0.194,0.1374409,0.03830011,0.2165205
0.195,0.138593,0.03895286,0.2167683
0.196,0.1397464,0.03961207,0.217019
0.197,0.1409011,0.0402778,0.2172733
0.198,0.1420569,0.04094994,0.2175299
0.199,0.1432139,0.04162862,0.2177908
0.2,0.144372,0.04231374,0.2180549
0.201,0.1455311,0.04300535,0.2183218
0.202,0.1466912,0.04370342,0.218592
0.203,0.1478523,0.04440799,0.2188664
0.204,0.1490143,0.04511899,0.2191438
0.205,0.1501771,0.04583648,0.2194246
0.206,0.1513408,0.04656047,0.2197097
0.207,0.1525052,0.04729085,0.2199975
0.208,0.1536704,0.04802775,0.2202896
0.209,0.1548363,0.04877108,0.220585
0.21,0.1560028,0.04952082,0.2208834
0.211,0.1571699,0.05027704,0.2211864
0.212,0.1583377,0.05103966,0.2214917
0.213,0.1595058,0.05180868,0.2218015
0.214,0.1606746,0.05258415,0.2221142
0.215,0.1618437,0.05336595,0.2224305
0.216,0.1630131,0.05415415,0.2227503
0.217,0.164183,0.05494876,0.2230736
0.218,0.1653531,0.05574964,0.2234
0.219,0.1665235,0.05655683,0.2237291
0.22,0.1676941,0.05737035,0.2240619
0.221,0.1688648,0.05819015,0.2243973
0.222,0.1700357,0.05901627,0.2247371
0.223,0.1712066,0.05984854,0.2250786
0.224,0.1723775,0.06068706,0.2254239
0.225,0.1735484,0.06153182,0.2257723
0.226,0.1747193,0.0623828,0.2261244
0.227,0.17589,0.06323992,0.2264793
0.228,0.1770606,0.06410316,0.2268375
0.229,0.1782309,0.06497253,0.2271987
0.23,0.179401,0.06584797,0.2275633
0.231,0.1805708,0.06672953,0.227932
0.232,0.1817402,0.06761707,0.2283031
0.233,0.1829093,0.06851071,0.2286787
0.234,0.1840778,0.06941026,0.2290571
0.235,0.1852459,0.07031585,0.2294403
0.236,0.1864134,0.07122734,0.229826
0.237,0.1875804,0.07214479,0.2302164
0.238,0.1887467,0.07306808,0.2306098
0.239,0.1899123,0.07399726,0.2310071
0.24,0.1910773,0.07493229,0.2314084
0.241,0.1922415,0.07587308,0.2318127
0.242,0.1934049,0.07681968,0.2322213
0.243,0.1945675,0.07777202,0.2326335
0.244,0.1957293,0.07873008,0.2330492
0.245,0.1968901,0.0796938,0.2334685
0.246,0.19805,0.08066324,0.2338919
0.247,0.1992089,0.0816382,0.2343181
0.248,0.2003669,0.08261886,0.2347486
0.249,0.2015238,0.08360503,0.2351821
0.25,0.2026795,0.08459659,0.2356187
0.251,0.2038342,0.08559381,0.2360596
0.252,0.2049877,0.08659637,0.2365032
0.253,0.20614,0.08760437,0.2369505
0.254,0.2072912,0.08861776,0.2374009
0.255,0.2084411,0.08963647,0.2378541
0.256,0.2095897,0.09066063,0.2383124
0.257,0.210737,0.09169003,0.2387726
0.258,0.2118831,0.09272473,0.2392367
0.259,0.2130278,0.09376467,0.2397041
0.26,0.214171,0.0948098,0.2401751
0.261,0.2153129,0.09586002,0.2406486
0.262,0.2164533,0.09691548,0.2411263
0.263,0.2175923,0.09797613,0.2416079
0.264,0.2187297,0.09904171,0.242092
0.265,0.2198656,0.1001124,0.2425804
0.266,0.221,0.1011881,0.2430713
0.267,0.2221327,0.1022687,0.2435672
0.268,0.2232638,0.1033543,0.244066
0.269,0.2243933,0.1044448,0.244568
0.27,0.225521,0.1055402,0.2450731
0.271,0.226647,0.1066403,0.2455822
0.272,0.2277713,0.1077452,0.2460945
0.273,0.2288938,0.1088547,0.2466098
0.274,0.2300144,0.109969,0.2471294
0.275,0.2311332,0.1110878,0.2476514
0.276,0.2322501,0.1122114,0.2481774
0.277,0.233365,0.1133393,0.2487062
0.278,0.2344781,0.1144719,0.2492385
0.279,0.2355893,0.1156089,0.2497731
0.28,0.2366984,0.1167503,0.2503119
0.281,0.2378056,0.117896,0.2508527
0.282,0.2389108,0.1190463,0.2513977
0.283,0.240014,0.1202008,0.2519451
0.284,0.2411152,0.1213596,0.2524956
0.285,0.2422141,0.1225225,0.2530488
0.286,0.2433111,0.1236897,0.2536058
0.287,0.244406,0.1248611,0.2541652
0.288,0.2454987,0.1260367,0.2547281
0.289,0.2465893,0.1272162,0.2552935
0.29,0.2476777,0.1283999,0.2558619
0.291,0.2487639,0.1295875,0.2564338
0.292,0.249848,0.1307792,0.2570088
0.293,0.2509297,0.1319748,0.2575868
0.294,0.2520092,0.1331741,0.2581674
0.295,0.2530864,0.1343774,0.2587519
0.296,0.2541612,0.1355845,0.2593392
0.297,0.2552337,0.1367952,0.2599292
0.298,0.2563038,0.1380096,0.2605223
0.299,0.2573716,0.1392279,0.2611196
0.3,0.2584369,0.1404496,0.2617192
0.301,0.2594998,0.1416749,0.262322
0.302,0.2605602,0.1429038,0.262928
0.303,0.2616182,0.144136,0.2635371
0.304,0.2626737,0.1453718,0.2641492
0.305,0.2637266,0.1466109,0.2647645
0.306,0.264777,0.1478534,0.2653828
0.307,0.2658248,0.149099,0.2660035
0.308,0.2668699,0.1503478,0.2666278
0.309,0.2679125,0.1515999,0.2672548
0.31,0.2689524,0.1528549,0.2678849
0.311,0.2699896,0.154113,0.2685175
0.312,0.2710241,0.155374,0.2691529
0.313,0.2720558,0.156638,0.2697911
0.314,0.2730848,0.1579049,0.2704328
0.315,0.2741111,0.1591746,0.2710772
0.316,0.2751345,0.1604472,0.2717247
0.317,0.2761552,0.1617225,0.2723747
0.318,0.2771731,0.1630004,0.2730271
0.319,0.2781882,0.1642811,0.2736834
0.32,0.2792005,0.1655645,0.2743423
0.321,0.2802099,0.1668504,0.2750041
0.322,0.2812166,0.1681391,0.2756694
0.323,0.2822203,0.16943,0.2763364
0.324,0.2832212,0.1707236,0.2770076
0.325,0.2842191,0.1720196,0.2776816
0.326,0.2852143,0.1733181,0.2783587
0.327,0.2862066,0.174619,0.2790381
0.328,0.2871958,0.1759221,0.2797212
0.329,0.2881822,0.1772276,0.2804072
0.33,0.2891657,0.1785352,0.2810959
0.331,0.2901462,0.1798453,0.2817885
0.332,0.2911238,0.1811572,0.2824829
0.333,0.2920984,0.1824714,0.283181
0.334,0.29307,0.1837877,0.2838817
0.335,0.2940386,0.1851059,0.2845847
0.336,0.2950042,0.1864261,0.2852912
0.337,0.2959668,0.1877482,0.2859998
0.338,0.2969264,0.1890721,0.2867114
0.339,0.2978829,0.1903979,0.2874254
0.34,0.2988364,0.1917253,0.2881418
0.341,0.2997868,0.1930544,0.2888607
0.342,0.3007342,0.1943853,0.2895823
0.343,0.3016784,0.1957176,0.290306
0.344,0.3026195,0.1970514,0.2910318
0.345,0.3035576,0.1983868,0.2917601
0.346,0.3044926,0.1997236,0.2924902
0.347,0.3054244,0.2010618,0.2932231
0.348,0.306353,0.2024012,0.2939574
0.349,0.3072785,0.2037419,0.2946943
0.35,0.3082009,0.2050839,0.2954331
0.351,0.3091201,0.2064272,0.2961748
0.352,0.3100362,0.2077716,0.296918
0.353,0.3109491,0.2091171,0.2976636
0.354,0.3118588,0.2104636,0.2984109
0.355,0.3127653,0.2118111,0.2991607
0.356,0.3136686,0.2131597,0.2999129
0.357,0.3145686,0.2145091,0.300667
0.358,0.3154655,0.2158595,0.3014239
0.359,0.316359,0.2172107,0.3021828
0.36,0.3172493,0.2185628,0.302945
0.361,0.3181364,0.2199155,0.3037082
0.362,0.3190202,0.2212691,0.3044746
0.363,0.3199007,0.2226232,0.3052428
0.364,0.3207779,0.223978,0.3060135
0.365,0.3216519,0.2253334,0.3067865
0.366,0.3225225,0.2266893,0.3075616
0.367,0.3233899,0.2280457,0.3083392
0.368,0.3242539,0.2294026,0.309119
0.369,0.3251147,0.2307599,0.3099009
0.37,0.3259721,0.2321175,0.3106849
0.371,0.3268263,0.2334757,0.3114713
0.372,0.3276772,0.2348338,0.3122589
0.373,0.3285248,0.2361926,0.3130495
0.374,0.3293691,0.2375514,0.3138415
0.375,0.3302101,0.2389101,0.3146351
0.376,0.3310479,0.2402694,0.315431
0.377,0.3318823,0.2416285,0.3162281
0.378,0.3327135,0.2429877,0.3170272
0.379,0.3335414,0.2443469,0.3178277
0.38,0.3343661,0.2457062,0.3186298
0.381,0.3351875,0.2470656,0.3194345
0.382,0.3360057,0.2484247,0.3202395
0.383,0.3368207,0.2497839,0.321047
0.384,0.3376324,0.251143,0.3218557
0.385,0.3384409,0.2525019,0.3226663
0.386,0.339246,0.2538605,0.3234781
0.387,0.340048,0.2552189,0.3242915
0.388,0.3408468,0.2565773,0.3251072
0.389,0.3416423,0.2579351,0.3259234
0.39,0.3424345,0.2592927,0.3267421
0.391,0.3432235,0.2606499,0.3275618
0.392,0.3440093,0.2620068,0.328384
0.393,0.3447918,0.2633634,0.3292075
0.394,0.3455711,0.2647194,0.3300324
0.395,0.3463472,0.2660749,0.3308582
0.396,0.34712,0.2674299,0.3316864
0.397,0.3478896,0.2687844,0.3325159
0.398,0.3486559,0.2701381,0.3333466
0.399,0.349419,0.2714914,0.3341797
0.4,0.3501788,0.2728438,0.3350135
0.401,0.3509355,0.2741958,0.335849
0.402,0.3516888,0.2755468,0.3366862
0.403,0.3524391,0.2768972,0.3375245
0.404,0.3531861,0.2782467,0.3383638
0.405,0.3539298,0.2795954,0.3392048
0.406,0.3546704,0.2809431,0.340046
0.407,0.3554079,0.2822904,0.3408898
0.408,0.3561422,0.2836366,0.3417344
0.409,0.3568733,0.2849817,0.3425797
0.41,0.3576012,0.2863259,0.3434263
0.411,0.3583261,0.2876692,0.3442742
0.412,0.3590478,0.2890116,0.3451229
0.413,0.3597664,0.290353,0.3459732
0.414,0.3604818,0.2916932,0.3468241
0.415,0.3611942,0.2930324,0.3476759
0.416,0.3619033,0.2943705,0.3485291
0.417,0.3626095,0.2957077,0.3493839
0.418,0.3633125,0.2970436,0.3502393
0.419,0.3640124,0.2983782,0.3510954
0.42,0.3647092,0.2997119,0.3519534
0.421,0.3654029,0.3010441,0.3528118
0.422,0.3660934,0.302375,0.3536714
0.423,0.366781,0.3037046,0.3545314
0.424,0.3674654,0.3050333,0.3553938
0.425,0.3681468,0.3063603,0.3562562
0.426,0.368825,0.3076859,0.3571198
0.427,0.3695002,0.3090102,0.3579842
0.428,0.3701722,0.3103329,0.3588498
0.429,0.3708413,0.3116543,0.3597158
0.43,0.3715073,0.3129741,0.3605827
0.431,0.3721701,0.3142923,0.3614508
0.432,0.3728299,0.3156087,0.3623185
0.433,0.3734866,0.3169236,0.3631877
0.434,0.3741404,0.3182369,0.3640572
0.435,0.3747909,0.3195482,0.3649273
0.436,0.3754385,0.3208578,0.3657974
0.437,0.376083,0.3221656,0.3666681
0.438,0.3767244,0.3234716,0.3675396
0.439,0.3773628,0.3247758,0.3684115
0.44,0.3779982,0.3260781,0.3692839
0.441,0.3786305,0.3273786,0.3701567
0.442,0.3792599,0.3286772,0.37103
0.443,0.3798863,0.3299737,0.3719032
0.444,0.3805097,0.3312688,0.372778
0.445,0.3811301,0.3325617,0.3736527
0.446,0.3817476,0.3338528,0.3745279
0.447,0.3823622,0.3351423,0.3754046
0.448,0.3829738,0.3364294,0.3762808
0.449,0.3835825,0.337715,0.3771586
0.45,0.3841883,0.3389986,0.3780367
0.451,0.3847912,0.3402804,0.3789159
0.452,0.3853914,0.3415603,0.3797951
0.453,0.3859885,0.3428382,0.3806756
0.454,0.3865829,0.3441142,0.3815568
0.455,0.3871743,0.3453882,0.3824381
0.456,0.3877629,0.3466603,0.3833211
0.457,0.3883486,0.3479302,0.3842037
0.458,0.3889314,0.3491982,0.3850875
0.459,0.3895114,0.350464,0.3859713
0.46,0.3900886,0.3517276,0.3868554
0.461,0.3906629,0.3529891,0.3877401
0.462,0.3912344,0.3542484,0.3886252
0.463,0.391803,0.3555053,0.3895103
0.464,0.3923688,0.35676,0.3903957
0.465,0.3929318,0.3580123,0.3912809
0.466,0.393492,0.3592622,0.392166
0.467,0.3940494,0.3605099,0.3930516
0.468,0.3946039,0.361755,0.3939369
0.469,0.3951555,0.3629976,0.3948222
0.47,0.3957044,0.3642378,0.3957075
0.471,0.3962506,0.3654756,0.3965927
0.472,0.3967939,0.3667108,0.397478
0.473,0.3973344,0.3679434,0.3983629
0.474,0.3978721,0.3691735,0.3992479
0.475,0.3984071,0.3704011,0.4001331
0.476,0.3989394,0.3716264,0.4010187
0.477,0.3994689,0.3728491,0.4019041
0.478,0.3999958,0.3740693,0.4027898
0.479,0.4005198,0.3752868,0.4036748
0.48,0.401041,0.3765018,0.4045611
0.481,0.4015597,0.3777143,0.4054468
0.482,0.4020756,0.3789242,0.4063327
0.483,0.4025888,0.3801316,0.4072194
0.484,0.4030992,0.3813361,0.4081058
0.485,0.403607,0.3825384,0.4089935
0.486,0.404112,0.3837377,0.40988
0.487,0.4046144,0.3849344,0.4107672
0.488,0.405114,0.3861282,0.4116543
0.489,0.405611,0.3873195,0.4125415
0.49,0.4061052,0.3885078,0.4134286
0.491,0.4065968,0.3896934,0.4143156
0.492,0.4070857,0.3908762,0.4152028
0.493,0.407572,0.3920561,0.4160897
0.494,0.4080557,0.3932332,0.4169763
0.495,0.4085366,0.3944073,0.4178628
0.496,0.4090151,0.3955789,0.4187494
0.497,0.4094908,0.3967471,0.4196346
0.498,0.4099642,0.3979129,0.4205205
0.499,0.4104348,0.3990757,0.4214059
0.5,0.4109029,0.4002354,0.4222905
0.501,0.4113686,0.4013927,0.4231753
0.502,0.4118317,0.4025467,0.4240592
0.503,0.4122923,0.403698,0.4249429
0.504,0.4127504,0.4048464,0.4258262
0.505,0.4132061,0.4059922,0.4267093
0.506,0.4136593,0.407135,0.4275923
0.507,0.4141101,0.408275,0.4284742
0.508,0.4145585,0.4094125,0.429357
0.509,0.4150045,0.4105471,0.4302391
0.51,0.415448,0.4116789,0.4311213
0.511,0.4158892,0.4128078,0.4320031
0.512,0.4163279,0.413934,0.432885
0.513,0.4167643,0.4150576,0.4337673
0.514,0.4171982,0.4161781,0.4346487
0.515,0.4176298,0.4172961,0.435531
0.516,0.418059,0.4184111,0.4364128
0.517,0.4184858,0.4195234,0.4372953
0.518,0.4189103,0.4206331,0.4381778
0.519,0.4193324,0.4217398,0.4390603
0.52,0.4197522,0.4228436,0.4399422
0.521,0.4201696,0.4239447,0.4408254
0.522,0.4205846,0.4250429,0.4417076
0.523,0.4209972,0.426138,0.4425903
0.524,0.4214077,0.4272307,0.4434737
0.525,0.4218157,0.4283203,0.4443567
0.526,0.4222215,0.4294073,0.4452399
0.527,0.4226248,0.4304911,0.4461235
0.528,0.4230261,0.4315724,0.447007
0.529,0.423425,0.4326507,0.4478901
0.53,0.4238216,0.433726,0.4487736
0.531,0.424216,0.4347984,0.4496564
0.532,0.4246082,0.4358684,0.4505403
0.533,0.4249982,0.4369355,0.4514241
0.534,0.425386,0.4379996,0.4523075
0.535,0.4257715,0.4390608,0.4531911
0.536,0.4261549,0.4401193,0.454075
0.537,0.4265361,0.441175,0.4549583
0.538,0.4269152,0.4422281,0.4558424
0.539,0.427292,0.4432781,0.4567263
0.54,0.4276668,0.4443255,0.4576099
0.541,0.4280394,0.44537,0.4584942
0.542,0.42841,0.4464121,0.4593788
0.543,0.4287784,0.4474512,0.4602636
0.544,0.4291446,0.4484874,0.4611481
0.545,0.4295088,0.4495213,0.4620338
0.546,0.4298707,0.4505518,0.4629188
0.547,0.4302307,0.4515799,0.4638049
0.548,0.4305885,0.4526051,0.4646902
0.549,0.4309443,0.4536279,0.4655773
0.55,0.4312979,0.4546476,0.466464
0.551,0.4316495,0.4556648,0.4673515
0.552,0.4319991,0.4566789,0.4682385
0.553,0.4323464,0.4576903,0.4691267
0.554,0.4326918,0.4586991,0.4700148
0.555,0.4330352,0.4597049,0.4709031
0.556,0.4333764,0.4607081,0.4717923
0.557,0.4337156,0.461708,0.4726807
0.558,0.4340528,0.4627055,0.47357
0.559,0.434388,0.4637002,0.4744595
0.56,0.4347211,0.4646916,0.4753486
0.561,0.4350522,0.4656803,0.4762379
0.562,0.4353812,0.4666658,0.477127
0.563,0.4357083,0.4676489,0.478017
0.564,0.4360334,0.4686288,0.4789063
0.565,0.4363566,0.469606,0.479796
0.566,0.4366777,0.4705801,0.4806857
0.567,0.4369969,0.4715517,0.4815756
0.568,0.4373141,0.47252,0.482465
0.569,0.4376295,0.4734861,0.4833559
0.57,0.4379429,0.4744491,0.4842461
0.571,0.4382543,0.4754091,0.4851364
0.572,0.4385639,0.476367,0.4860282
0.573,0.4388716,0.4773216,0.4869193
0.574,0.4391774,0.4782739,0.4878118
0.575,0.4394813,0.4792233,0.4887042
0.576,0.4397833,0.4801703,0.4895979
0.577,0.4400836,0.4811148,0.4904919
0.578,0.4403819,0.4820564,0.4913864
0.579,0.4406784,0.4829957,0.4922823
0.58,0.440973,0.4839321,0.4931784
0.581,0.4412657,0.484866,0.4940757
0.582,0.4415566,0.4857973,0.4949735
0.583,0.4418456,0.486726,0.4958726
0.584,0.4421328,0.4876518,0.4967719
0.585,0.4424181,0.4885751,0.4976722
0.586,0.4427016,0.4894957,0.4985732
0.587,0.4429832,0.4904136,0.4994749
0.588,0.4432629,0.4913287,0.5003776
0.589,0.4435408,0.4922411,0.5012809
0.59,0.4438168,0.4931506,0.5021845
0.591,0.444091,0.4940572,0.5030886
0.592,0.4443633,0.4949613,0.503994
0.593,0.4446338,0.4958624,0.5048995
0.594,0.4449024,0.4967606,0.5058056
0.595,0.4451691,0.4976561,0.5067129
0.596,0.4454341,0.4985489,0.5076208
0.597,0.4456972,0.4994387,0.5085292
0.598,0.4459585,0.5003259,0.5094385
0.599,0.4462179,0.5012101,0.5103485
0.6,0.4464755,0.5020918,0.5112596
0.601,0.4467313,0.5029709,0.5121722
0.602,0.4469854,0.5038472,0.5130852
0.603,0.4472377,0.504721,0.5139997
0.604,0.4474882,0.5055918,0.5149144
0.605,0.4477368,0.5064601,0.5158316
0.606,0.4479838,0.5073258,0.5167486
0.607,0.4482289,0.5081887,0.517667
0.608,0.4484723,0.5090492,0.5185873
0.609,0.4487138,0.5099066,0.5195082
0.61,0.4489536,0.5107619,0.5204313
0.611,0.4491916,0.511614,0.5213543
0.612,0.4494279,0.5124635,0.5222788
0.613,0.4496622,0.5133101,0.5232045
0.614,0.4498949,0.5141541,0.524131
0.615,0.4501258,0.5149951,0.5250586
0.616,0.4503549,0.5158334,0.5259871
0.617,0.4505822,0.5166688,0.5269168
0.618,0.4508078,0.5175014,0.5278472
0.619,0.4510316,0.5183311,0.5287785
0.62,0.4512536,0.519158,0.5297108
0.621,0.451474,0.5199824,0.5306447
0.622,0.4516926,0.5208034,0.5315782
0.623,0.4519096,0.5216223,0.5325135
0.624,0.4521248,0.5224382,0.53345
0.625,0.4523382,0.5232513,0.5343872
0.626,0.4525502,0.5240622,0.5353261
0.627,0.4527604,0.5248701,0.5362656
0.628,0.4529689,0.5256756,0.5372066
0.629,0.4531758,0.5264784,0.5381488
0.63,0.4533812,0.527279,0.5390926
0.631,0.4535848,0.5280767,0.5400376
0.632,0.4537869,0.5288722,0.540984
0.633,0.4539874,0.5296656,0.5419328
0.634,0.4541863,0.5304565,0.5428828
0.635,0.4543836,0.531245,0.5438349
0.636,0.4545792,0.532031,0.5447885
