time,eb
1885,0.4883384
1894,0.4885105
1903,0.4894185
1912,0.4902753
1921,0.4915997
1930,0.4921388
1939,0.4922272
1948,0.4923664
1957,0.4931726
1966,0.4936082
1975,0.4956822
1984,0.4962311
1993,0.4980436
2002,0.4976706
2011,0.4971295
2020,0.4968135
2029,0.4967461
2038,0.4962268
2047,0.4954103
2056,0.4943033
2065,0.4934577
2074,0.4924694
2083,0.4914493
2092,0.4903131
2101,0.4885438
2110,0.4872366
2119,0.4864228
2128,0.4865188
2137,0.4860939
2146,0.4853894
2155,0.4853405
2164,0.4857503
2173,0.4850975
2182,0.4848609
2191,0.4847404
2200,0.4845298
2209,0.4848232
2218,0.4833543
2227,0.4826325
2236,0.4823553
2245,0.481079
2254,0.4805991
2263,0.4789861
2272,0.4780304
2281,0.477361
2290,0.4764844
2299,0.4762648
2308,0.4755978
2317,0.4760952
2326,0.4750812
2335,0.4741511
2344,0.4732938
2353,0.4723028
2362,0.4714907
2371,0.4713471
2380,0.4712268
2389,0.4715736
2398,0.4716508
2407,0.4705369
2416,0.4698491
2425,0.4698279
2434,0.4709801
2443,0.4726281
2452,0.4718776
2461,0.4711605
2470,0.4720565
2479,0.4717882
2488,0.4702533
2497,0.4690867
2506,0.4686158
2515,0.4678976
2524,0.4667218
2533,0.4660775
2542,0.4647553
2551,0.4644002
2560,0.4641529
2569,0.4638968
2578,0.4642399
2587,0.463737
2596,0.4649593
2605,0.465508
2614,0.4651603
2623,0.4643898
2632,0.4635758
2641,0.4629385
2650,0.4636259
2659,0.4652342
2668,0.465472
2677,0.4658084
2686,0.4654667
2695,0.4655052
2704,0.46535
2713,0.4648679
2722,0.4639554
2731,0.4636349
2740,0.464556
2749,0.4636725
2758,0.4630847
2767,0.4632807
2776,0.4624623
2785,0.4613887
2794,0.4614927
2803,0.4611583
2812,0.459844
2821,0.4594341
2830,0.4598337
2839,0.4589874
2848,0.4587189
2857,0.4584599
2866,0.4589629
2875,0.4582853
2884,0.4586961
2893,0.4587057
2902,0.4581353
2911,0.4576923
2920,0.457373
2929,0.4576675
2938,0.4579843
2947,0.457166
2956,0.4566674
2965,0.4560212
2974,0.455044
2983,0.4541252
2992,0.4541309
3001,0.4535624
3010,0.452896
3019,0.4516744
3028,0.450715
3037,0.4515982
3046,0.4504594
3055,0.4499801
3064,0.4490032
3073,0.4502611
3082,0.4500419
3091,0.4488891
3100,0.4482081
3109,0.4474437
3118,0.4473907
3127,0.4470876
3136,0.4475104
3145,0.4476124
3154,0.4474586
3163,0.447367
3172,0.4473675
3181,0.4482288
3190,0.4475497
3199,0.4459472
3208,0.446111
3217,0.4452222
3226,0.4446758
3235,0.4437483
3244,0.4430962
3253,0.442693
3262,0.4426666
3271,0.4432988
3280,0.4452261
3289,0.4458109
3298,0.4456652
3307,0.4452143
3316,0.4445235
3325,0.4444982
3334,0.4446992
3343,0.4445792
3352,0.4441167
3361,0.4444494
3370,0.4441837
3379,0.4438977
3388,0.4436433
3397,0.4434812
3406,0.4430123
3415,0.4422904
3424,0.4420319
3433,0.4421576
3442,0.4417904
3451,0.4409027
3460,0.4405386
3469,0.4404569
3478,0.4397462
3487,0.4396398
3496,0.4395123
3505,0.4385059
3514,0.4380606
3523,0.4379463
3532,0.438093
3541,0.4372859
3550,0.4369569
3559,0.4386188
3568,0.4385537
3577,0.4378475
3586,0.437302
3595,0.4365459
3604,0.4357111
3613,0.4352223
3622,0.4344126
3631,0.4342245
3640,0.4339826
3649,0.4338509
3658,0.4337763
3667,0.4336293
3676,0.4328819
3685,0.4326531
3694,0.4323245
3703,0.4314667
3712,0.4312686
3721,0.4307427
3730,0.4302388
3739,0.4295013
3748,0.4290311
3757,0.4284988
3766,0.4278374
3775,0.4270813
3784,0.4269213
3793,0.4264642
3802,0.4256969
3811,0.4251111
3820,0.424589
3829,0.4233413
3838,0.4224846
3847,0.4217156
3856,0.4211711
3865,0.4211204
3874,0.4212515
3883,0.4212459
3892,0.4213552
3901,0.4214217
3910,0.4207485
3919,0.419829
3928,0.4193886
3937,0.4202507
3946,0.4206965
3955,0.4205173
3964,0.420299
3973,0.4205706
3982,0.4201585
3991,0.4199387
4000,0.4199076
4009,0.4199642
4018,0.4201933
4027,0.4206137
4036,0.4202969
4045,0.4204829
4054,0.4195824
4063,0.4189168
4072,0.4188469
4081,0.4182391
4090,0.4177679
4099,0.4176439
4108,0.4174374
4117,0.4169301
4126,0.4166566
4134,0.4158335
4143,0.4152675
4152,0.4148902
4161,0.4145297
4170,0.4138576
4179,0.4132114
4188,0.4130879
4197,0.4129076
4206,0.4126444
4215,0.412533
4224,0.4118439
4233,0.4111512
4242,0.4106679
4251,0.4103496
4260,0.4098046
4269,0.4101304
4278,0.4105678
4287,0.4103339
4296,0.410292
4305,0.4099687
4314,0.4100415
4323,0.4102942
4332,0.4103181
4341,0.4102873
4350,0.4099136
4359,0.4096343
4368,0.408916
4377,0.4084642
4386,0.4082899
4395,0.4082451
4404,0.4080176
4413,0.4078662
4422,0.4071917
4431,0.4068991
4440,0.4066447
4449,0.4065274
4458,0.4067336
4467,0.4072742
4476,0.4080116
4485,0.4081524
4494,0.4083129
4503,0.4080652
4512,0.4079455
4521,0.4078742
4530,0.4074861
4539,0.4071689
4548,0.4069402
4557,0.4066295
4566,0.4069331
4575,0.4066214
4584,0.4064203
4593,0.4061657
4602,0.4061087
4611,0.4061013
4620,0.405878
4629,0.405824
4638,0.4055807
4647,0.4058712
4656,0.4056764
4665,0.4052848
4674,0.4047915
4683,0.4043832
4692,0.404253
4701,0.4044391
4710,0.4043583
4719,0.4041061
4728,0.4036474
4737,0.4034785
4746,0.4040385
4755,0.4038259
4764,0.4035186
4773,0.4034482
4782,0.4030744
4791,0.4028136
4800,0.4026913
4809,0.4024701
4818,0.402163
4827,0.4027994
4836,0.4025117
4845,0.4021842
4854,0.4020844
4863,0.401871
4872,0.4017995
4881,0.4017288
4890,0.4018429
4899,0.4018356
4908,0.4015011
4917,0.4011776
4926,0.4008301
4935,0.4005375
4944,0.4000463
4953,0.3995638
4962,0.3991942
4971,0.3987711
4980,0.3986887
4989,0.3986619
4998,0.3989419
5007,0.399226
5016,0.3987392
5025,0.3981432
5034,0.3982192
5043,0.3978607
5052,0.3978968
5061,0.3982989
5070,0.3986757
5079,0.398376
5088,0.3984188
5097,0.3979956
5106,0.3978789
5115,0.398054
5124,0.3979738
5133,0.3980702
5142,0.3976238
5151,0.3980253
5160,0.3978853
5169,0.3981298
5178,0.3979154
5187,0.3973082
5196,0.3969884
5205,0.396881
5214,0.3969728
5223,0.3969963
5232,0.3965593
5241,0.396954
5250,0.3972148
5259,0.3967846
5268,0.3965356
5277,0.3960529
5286,0.3955722
5295,0.3951559
5304,0.3955117
5313,0.3955727
5322,0.3953892
5331,0.3950842
5340,0.3946182
5349,0.3939147
5358,0.3938483
5367,0.393954
5376,0.393787
5385,0.3936277
5394,0.3934839
5403,0.3932408
5412,0.3929719
5421,0.3924347
5430,0.392336
5439,0.3917197
5448,0.3915726
5457,0.3908351
5466,0.390127
5475,0.3900923
5484,0.3904704
5493,0.3903419
5502,0.3901638
5511,0.3900942
5520,0.3904157
5529,0.3906011
5538,0.3906857
5547,0.3904993
5556,0.3907712
5565,0.3907013
5574,0.3903799
5583,0.3901449
5592,0.3895726
5601,0.3888322
5610,0.3882442
5619,0.3878651
5628,0.387832
5637,0.3874763
5646,0.3878145
5655,0.3877503
5664,0.3875584
5673,0.3869659
5682,0.3866502
5691,0.3862171
5700,0.3857991
5709,0.3858366
5718,0.3861495
5727,0.3861285
5736,0.3855373
5745,0.3849242
5754,0.3845488
5763,0.384294
5772,0.384083
5781,0.383956
5790,0.3837528
5799,0.3839
5808,0.3838134
5817,0.3836137
5826,0.3832925
5835,0.3829235
5844,0.3833909
5853,0.3836256
5862,0.3831626
5871,0.3834641
5880,0.3835589
5889,0.3836383
5898,0.3834346
5907,0.3832849
5916,0.3829595
5925,0.3824349
5934,0.3821169
5943,0.3816833
5952,0.3813181
5961,0.3807803
5970,0.380674
5979,0.3805275
5988,0.3801364
5997,0.3799713
6006,0.37939
6015,0.3793115
6024,0.3793931
6033,0.3794078
6042,0.3797003
6051,0.379341
6060,0.3794143
6069,0.3792483
6078,0.3788688
6087,0.3785775
6096,0.378079
6105,0.3779114
6114,0.3780082
6123,0.3776227
6132,0.3769785
6141,0.3765454
6150,0.3762937
6159,0.3761082
6168,0.3760044
6177,0.3757022
6186,0.375432
6195,0.3751683
6204,0.374753
6213,0.3745311
6222,0.3745979
6231,0.3745775
6240,0.3746362
6249,0.3745936
6258,0.3745823
6267,0.3745801
6276,0.3742346
6285,0.3737221
6294,0.3733465
6303,0.3728433
6312,0.3725574
6321,0.3722278
6330,0.3718149
6339,0.3711313
6348,0.3706895
6357,0.3702227
6366,0.3704667
6375,0.3703643
6384,0.3701547
6393,0.3698401
6402,0.3695057
6411,0.3690059
6420,0.3686605
6429,0.3686208
6438,0.3685106
6447,0.3682362
6456,0.3680941
6465,0.3676893
6474,0.3677986
6483,0.368529
6492,0.3685279
6501,0.3682286
6510,0.3681217
6519,0.3676931
6528,0.3677985
6537,0.3681362
6546,0.3680423
6555,0.3683021
6564,0.3683111
6573,0.3681471
6582,0.3682464
6591,0.3678688
6600,0.3672178
6609,0.3670485
6618,0.3665815
6627,0.3662266
6636,0.3657668
6645,0.3657448
6654,0.3654423
6663,0.3652168
6672,0.3647568
6681,0.364435
6690,0.3641726
6699,0.3639383
6708,0.3639935
6717,0.3639048
6726,0.3636486
6735,0.3635399
6744,0.3634321
6753,0.3632999
6762,0.36331
6771,0.3633015
6780,0.3636464
6789,0.3638401
6798,0.3637797
6807,0.3635419
6816,0.3633421
6825,0.3629158
6834,0.3627236
6843,0.36252
6852,0.36231
6861,0.3622338
6870,0.361966
6879,0.3616884
6888,0.3613485
6897,0.3612354
6906,0.3613208
6915,0.3612407
6924,0.3610034
6933,0.360642
6942,0.3606855
6951,0.3605673
6960,0.3603989
6969,0.3602419
6978,0.3601482
6987,0.3599994
6996,0.3598364
7005,0.3598501
7014,0.3600355
7023,0.3600674
7032,0.3598777
7041,0.3598756
7050,0.3596584
7059,0.3594436
7068,0.3591016
7077,0.3586796
7086,0.358648
7095,0.3586676
7104,0.3585857
7113,0.3591138
7122,0.3591787
7131,0.3594093
7140,0.3596965
7149,0.3594435
7158,0.3590091
7167,0.3587969
7176,0.3586086
7185,0.358287
7194,0.3584357
7203,0.358485
7212,0.3585313
7221,0.3581184
7230,0.3579496
7239,0.3574946
7248,0.3571979
7257,0.357055
7266,0.3569668
7275,0.3571711
7284,0.3573154
7293,0.3572349
7302,0.3570613
7311,0.3569254
7320,0.3566184
7329,0.3563905
7338,0.3560892
7347,0.3557067
7356,0.3558182
7365,0.3558041
7374,0.3559592
7383,0.356438
7392,0.3562603
7401,0.3563062
7410,0.3561803
7419,0.355926
7428,0.3557065
7437,0.3556906
7446,0.3556867
7455,0.3556562
7464,0.3555011
7473,0.3558777
7482,0.3560461
7491,0.3558618
7500,0.3556366
7509,0.3557493
7518,0.3558407
7527,0.3558542
7536,0.3557227
7545,0.3553347
7554,0.3551643
7563,0.3550648
7572,0.354733
7581,0.3543853
7590,0.3542366
7599,0.3541153
7608,0.3541075
7617,0.3540483
7626,0.3539477
7635,0.354039
7644,0.3544186
7653,0.3544466
7662,0.3540375
7671,0.3537347
7680,0.3534451
7689,0.3531646
7698,0.3529053
7707,0.3525695
7716,0.3525173
7725,0.3525043
7734,0.3523063
7743,0.3524457
7752,0.3521724
7761,0.3518664
7770,0.3515399
7779,0.3512187
7788,0.3509343
7797,0.3504575
7806,0.35018
7815,0.3500165
7824,0.3498397
7833,0.3493735
7842,0.3491925
7851,0.3487938
7860,0.348308
7869,0.3481038
7878,0.348128
7887,0.3478518
7896,0.3476591
7905,0.3475195
7914,0.3472584
7923,0.3469318
7932,0.3464488
7941,0.3458705
7950,0.345915
7959,0.3461438
7968,0.3460737
7977,0.3456842
7986,0.3455471
7995,0.3454032
8004,0.3451755
8013,0.3450211
8022,0.345498
8031,0.3457067
8040,0.3456909
8049,0.3454113
8058,0.345374
8067,0.3454748
8076,0.3452627
8085,0.3450316
8094,0.3449731
8103,0.3450313
8112,0.3452358
8121,0.3450946
8130,0.3452363
8139,0.3451685
8148,0.3452674
8157,0.3450973
8166,0.3447897
8175,0.3442866
8184,0.3438586
8193,0.3433181
8202,0.3430067
8211,0.3431547
8220,0.3431117
8229,0.3428119
8238,0.3424361
8247,0.3423663
8256,0.3423524
8265,0.3418383
8274,0.3415175
8283,0.3413672
8292,0.3411782
8301,0.3410464
8310,0.340913
8319,0.340676
8328,0.3403954
8337,0.3404067
8346,0.3404023
8355,0.3405618
8364,0.3408001
8373,0.3409323
8382,0.3412316
8391,0.3414272
8400,0.3413219
8409,0.3412438
8418,0.3411224
8427,0.3411694
8436,0.341181
8445,0.3410293
8454,0.3405098
8463,0.3401946
8472,0.3402156
8481,0.3400675
8490,0.3398711
8499,0.3397085
8508,0.339491
8517,0.3392816
8526,0.3391634
8535,0.3390938
8544,0.3389148
8553,0.3386757
8562,0.3385114
8571,0.338244
8580,0.3384657
8589,0.3382997
8598,0.3384629
8607,0.3386133
8616,0.3383316
8625,0.3382242
8634,0.33844
8643,0.3383792
8652,0.3381725
8661,0.3381466
8670,0.337843
8679,0.3376707
8688,0.3375374
8697,0.33747
8706,0.3375752
8715,0.33766
8724,0.3375947
8733,0.3372381
8742,0.3370445
8751,0.336732
8760,0.336734
8769,0.3365738
8778,0.3364788
8787,0.3365598
8796,0.3365964
8805,0.3365147
8814,0.3363588
8823,0.3361428
8832,0.3359931
8841,0.335833
8850,0.3356868
8859,0.3354838
8868,0.3353702
8877,0.3354625
8886,0.3354103
8895,0.3352944
8904,0.3350219
8913,0.3348995
8922,0.334741
8931,0.3346134
8940,0.3343166
8949,0.3341513
8958,0.3338946
8967,0.3337464
8976,0.3338969
8985,0.3337399
8994,0.3336071
9003,0.3333532
9012,0.3331123
9021,0.3330834
9030,0.3329842
9039,0.3329826
9048,0.3327304
9057,0.3327153
9066,0.3327267
9075,0.3324356
9084,0.3322186
9093,0.3321345
9102,0.332207
9111,0.3321336
9120,0.3321171
9129,0.3319998
9138,0.3321292
9147,0.3320562
9156,0.3321211
9165,0.3320969
9174,0.3318972
9183,0.331657
9192,0.3315331
9201,0.3315134
9210,0.3317016
9219,0.3315675
9228,0.3313926
9237,0.3312692
9246,0.3311606
9255,0.3310966
9264,0.3308003
9273,0.3305553
9282,0.3304286
9291,0.3302129
9300,0.33005
9309,0.3298444
9318,0.329724
9327,0.329627
9336,0.3295906
9345,0.3293895
9354,0.329473
9363,0.3295111
9372,0.3295087
9381,0.3295091
9390,0.3292782
9399,0.329097
9408,0.3290556
9417,0.328907
9426,0.3287838
9435,0.328444
9444,0.3282309
9453,0.3281102
9462,0.3279775
9471,0.3278257
9480,0.3275814
9489,0.3274785
9498,0.3273649
9507,0.3272259
9516,0.3270811
9525,0.3271416
9534,0.3272085
9543,0.327171
9552,0.3272401
9561,0.3270891
9570,0.3269176
9579,0.3267425
9588,0.3268708
9597,0.3268397
9606,0.3268279
9615,0.3267713
9624,0.3266312
9633,0.3266701
9642,0.326714
9651,0.3267306
9660,0.3266754
9669,0.3265415
9678,0.3263995
9687,0.3263232
9696,0.3261291
9705,0.3258742
9714,0.325616
9723,0.3257319
9732,0.3254916
9741,0.3252393
9750,0.3249798
9759,0.3249305
9768,0.324773
9777,0.3246123
9786,0.3246425
9795,0.3246099
9804,0.3244117
9813,0.3242267
9822,0.3241549
9831,0.3242239
9840,0.324185
9849,0.3241342
9858,0.324017
9867,0.3238061
9876,0.3236446
9885,0.3236161
9894,0.3233844
9903,0.3232661
9912,0.323097
9921,0.3229843
9930,0.3229981
9939,0.3228395
9948,0.3226546
9957,0.3225887
9966,0.3225262
9975,0.322438
9984,0.3224858
9993,0.3224876
10002,0.3225492
10011,0.3225743
10020,0.3224213
10029,0.3223057
10038,0.3225449
10047,0.3224491
10056,0.3223056
10065,0.3221898
10074,0.3220983
10083,0.3218861
10092,0.3217841
10101,0.3217467
10110,0.3219349
10119,0.3220499
10128,0.3220315
10137,0.3219649
10146,0.3217418
10155,0.3216094
10164,0.321681
10173,0.3214993
10182,0.3214799
10191,0.3214679
10200,0.3213742
10209,0.3212132
10218,0.3211803
10227,0.3211281
10236,0.3210396
10245,0.3207809
10254,0.3206543
10263,0.3205941
10272,0.3207051
10281,0.3206398
10290,0.3206866
10299,0.3208741
10308,0.3211022
10317,0.3210613
10326,0.3210972
10335,0.3211393
10344,0.3210786
10353,0.3209439
10362,0.3209291
10371,0.3209026
10380,0.3209665
10389,0.3208851
10398,0.3207447
10407,0.320783
10416,0.3207686
10425,0.3206533
10434,0.3204953
10443,0.3203128
10452,0.3201516
10461,0.3200901
10470,0.3198163
10479,0.3197201
10488,0.3194671
10497,0.3193074
10506,0.3192072
10515,0.319167
10524,0.3191551
10533,0.319174
10542,0.3193778
10551,0.3196545
10560,0.3196957
10569,0.3195309
10578,0.3194501
10587,0.3192443
10596,0.3190364
10605,0.3188123
10614,0.318742
10623,0.3187445
10632,0.3187782
10641,0.3188172
10650,0.3186616
10659,0.3186276
10668,0.3185192
10677,0.3183285
10686,0.3181849
10695,0.3179345
10704,0.3178774
10713,0.3179327
10722,0.3179726
10731,0.3178234
10740,0.3178639
10749,0.3176514
10758,0.3174129
10767,0.3172709
10776,0.3172183
10785,0.3169398
10794,0.3168362
10803,0.3165693
10812,0.3165237
10821,0.3165056
10830,0.3166035
10839,0.3164984
10848,0.3163006
10857,0.3161869
10866,0.3161538
10875,0.3159288
10884,0.3159454
10893,0.3161649
10902,0.3161808
10911,0.3161379
10920,0.316139
10929,0.3160824
10938,0.3161673
10947,0.3162459
10956,0.3163289
10965,0.3162892
10974,0.3161876
10983,0.3161437
10992,0.3161891
11001,0.3161089
11010,0.3159102
11019,0.3157392
11028,0.3156357
11037,0.3155841
11046,0.3157337
11055,0.3156395
11064,0.3156834
11073,0.315578
11082,0.3156743
11091,0.3157189
11100,0.315764
11109,0.3156805
11118,0.315575
11127,0.3154578
11136,0.3153605
11145,0.3153447
11154,0.3153903
11163,0.3153761
11172,0.3154458
11181,0.3159796
11190,0.3160412
11199,0.3159425
11208,0.3159607
11217,0.3160188
11226,0.3161168
11235,0.3162078
11244,0.316114
11253,0.3159522
11262,0.3159723
11271,0.3157973
11280,0.3157013
11289,0.3157026
11298,0.3157965
11307,0.3157723
11316,0.3157294
11325,0.3156867
11334,0.3155671
11343,0.3156014
11352,0.3155922
11361,0.3156907
11370,0.3156952
11379,0.3156274
11388,0.3155863
11397,0.3155799
11406,0.3155411
11415,0.3154849
11424,0.3155272
11433,0.3153843
11442,0.3153574
11451,0.3151505
11460,0.3150446
11469,0.3150853
11478,0.3151909
11487,0.3152686
11496,0.3152834
11505,0.3152652
11514,0.3152275
11523,0.3151648
11532,0.3152036
11541,0.3154019
11550,0.3154496
11559,0.315483
11568,0.3155786
11577,0.3154609
11586,0.3152867
11595,0.3151271
11604,0.3150799
11613,0.3150413
11622,0.3148868
11631,0.3147194
11640,0.3145426
11649,0.3143446
11658,0.3140805
11667,0.3139791
11676,0.3140028
11685,0.3139935
11694,0.3138982
11703,0.3138768
11712,0.3137949
11721,0.313751
11730,0.313831
11739,0.3137906
11748,0.3138608
11757,0.3139135
11766,0.3139384
11775,0.3138801
11784,0.3136719
11793,0.3135009
11802,0.3134598
11811,0.3133459
11820,0.3132572
11829,0.3134554
11838,0.3137795
11847,0.313759
11856,0.3137903
11865,0.3138778
11874,0.3139957
11883,0.3140234
11892,0.3140575
11901,0.3140094
11910,0.3140694
11919,0.3140286
11928,0.3139915
11937,0.3139968
11946,0.3140837
11955,0.3141061
11964,0.3140192
11973,0.3139585
11982,0.3138915
11991,0.3139642
12000,0.3140773
12009,0.3139953
12018,0.313944
12027,0.3138484
12036,0.3139065
12045,0.313857
12054,0.313785
12063,0.3136119
12072,0.3133966
12081,0.3133943
12090,0.3133137
12099,0.3132571
12108,0.3132822
12117,0.3131831
12126,0.3131563
12135,0.3132925
12144,0.3131614
12153,0.3130779
12162,0.3129148
12171,0.3127549
12180,0.3126621
12189,0.3125482
12198,0.3125905
12207,0.3126699
12216,0.3126845
12225,0.3128105
12234,0.3128913
12243,0.3129478
12252,0.3130135
12261,0.3130027
12270,0.3129253
12279,0.3128962
12288,0.3128397
12297,0.3128314
12306,0.3127046
12314,0.3126904
12323,0.312687
12332,0.3126354
12341,0.3125437
12350,0.3124797
12359,0.312565
12368,0.3125827
12377,0.3125594
12386,0.3126577
12395,0.312699
12404,0.3126906
12413,0.3128395
12422,0.3127235
12431,0.3127072
12440,0.3129108
12449,0.3130036
12458,0.3129758
12467,0.3129335
12476,0.3128375
12485,0.3128298
12494,0.3129057
12503,0.3128281
12512,0.3128797
12521,0.312967
12530,0.313
12539,0.3129349
12548,0.3130125
12557,0.3129997
12566,0.3130156
12575,0.3129267
12584,0.3129001
12593,0.3128931
12602,0.3127802
12611,0.3127312
12620,0.3127164
12629,0.3126791
12638,0.3126326
12647,0.3125998
12656,0.3124616
12665,0.3124352
12674,0.3125373
12683,0.3125535
12692,0.3124829
12701,0.3123504
12710,0.3121624
12719,0.3121036
12728,0.3120937
12737,0.3121565
12746,0.3121112
12755,0.3121229
12764,0.3122829
12773,0.3122981
12782,0.3121981
12791,0.3120433
12800,0.3120117
12809,0.3119032
12818,0.3117933
12827,0.3116292
12836,0.3113649
12845,0.3113932
12854,0.3114547
12863,0.3115821
12872,0.3117372
12881,0.3116442
12890,0.3115118
12899,0.311441
12908,0.3115311
12917,0.3114852
12926,0.3114958
12935,0.3114353
12944,0.311346
12953,0.3113788
12962,0.3113161
12971,0.3113073
12980,0.3112372
12989,0.3111198
12998,0.3113079
13007,0.3112995
13016,0.3113672
13025,0.3112922
13034,0.3112687
13043,0.3111164
13052,0.3108888
13061,0.3106931
13070,0.3105835
13079,0.3105971
13088,0.310625
13097,0.3106128
13106,0.3107267
13115,0.3107716
13124,0.3108038
13133,0.3107973
13142,0.3107161
13151,0.310619
13160,0.310586
13169,0.3105439
13178,0.3104475
13187,0.3103654
13196,0.3102866
13205,0.3102678
13214,0.3101845
13223,0.3101813
13232,0.3100797
13241,0.3099092
13250,0.3098451
13259,0.3097739
13268,0.309731
13277,0.3096789
13286,0.3096234
13295,0.3094873
13304,0.3094063
13313,0.3093775
13322,0.3094113
13331,0.3093702
13340,0.3092593
13349,0.3090958
13358,0.3089231
13367,0.3087421
13376,0.3086007
13385,0.3085564
13394,0.3085637
13403,0.3086311
13412,0.3087069
13421,0.308798
13430,0.3088498
13439,0.3088339
13448,0.308809
13457,0.3087319
13466,0.3085849
13475,0.3084576
13484,0.3083747
13493,0.3082329
13502,0.3081697
13511,0.3081259
13520,0.3080515
13529,0.3080179
13538,0.3081759
13547,0.3083327
13556,0.3083308
13565,0.3082664
13574,0.3083254
13583,0.3082683
13592,0.308092
13601,0.3079863
13610,0.3079774
13619,0.307754
13628,0.3075787
13637,0.3075226
13646,0.3074107
13655,0.3073246
13664,0.3071762
13673,0.3071159
13682,0.3070439
13691,0.3069175
13700,0.3066994
13709,0.3065169
13718,0.3065516
13727,0.3065854
13736,0.3064747
13745,0.3064289
13754,0.3063619
13763,0.3063579
13772,0.3063897
13781,0.3063611
13790,0.3062852
13799,0.3061648
13808,0.3060937
13817,0.3059694
13826,0.30583
13835,0.3057553
13844,0.3056878
13853,0.3055563
13862,0.3055537
13871,0.3055354
13880,0.3054564
13889,0.3053678
13898,0.3053238
13907,0.3052765
13916,0.3052619
13925,0.3052801
13934,0.305218
13943,0.3050514
13952,0.3049124
13961,0.304848
13970,0.3048296
13979,0.3047255
13988,0.3045993
13997,0.3045036
14006,0.304432
14015,0.3042725
14024,0.3042332
14033,0.3041819
14042,0.3041758
14051,0.3040224
14060,0.3040338
14069,0.3040084
14078,0.3039871
14087,0.3038972
14096,0.3037489
14105,0.3036183
14114,0.3034407
14123,0.3034501
14132,0.3034231
14141,0.3034304
14150,0.3034054
14159,0.3033849
14168,0.3033775
14177,0.3033687
14186,0.3033031
14195,0.3033616
14204,0.3034623
14213,0.3036371
14222,0.3036139
14231,0.3037724
14240,0.3038758
14249,0.3038975
14258,0.3038799
14267,0.3038736
14276,0.3039333
14285,0.3040603
14294,0.3041505
14303,0.3041216
14312,0.3041435
14321,0.3042353
14330,0.3044708
14339,0.304538
14348,0.3044894
14357,0.3044341
