time,r2,r4,a2
0.203,0.2108123,0.07494889,0.01186933
0.204,0.2123692,0.07607506,0.01206953
0.205,0.2139254,0.07720953,0.01227235
0.206,0.2154808,0.07835227,0.012478
0.207,0.2170353,0.07950313,0.01268616
0.208,0.2185888,0.08066216,0.01289744
0.209,0.2201412,0.08182928,0.01311141
0.21,0.2216926,0.08300437,0.01332794
0.211,0.2232427,0.08418747,0.01354796
0.212,0.2247915,0.08537843,0.01377012
0.213,0.226339,0.08657724,0.01399583
0.214,0.2278851,0.08778384,0.01422396
0.215,0.2294297,0.0889981,0.01445516
0.216,0.2309726,0.09022002,0.01468926
0.217,0.232514,0.09144956,0.01492652
0.218,0.2340535,0.0926865,0.0151665
0.219,0.2355913,0.09393085,0.0154089
0.22,0.2371271,0.09518256,0.01565467
0.221,0.2386611,0.09644152,0.01590261
0.222,0.2401929,0.09770771,0.01615415
0.223,0.2417227,0.09898094,0.01640798
0.224,0.2432502,0.1002612,0.01666471
0.225,0.2447755,0.1015484,0.01692425
0.226,0.2462985,0.1028426,0.01718706
0.227,0.2478191,0.1041436,0.01745245
0.228,0.2493372,0.1054512,0.0177208
0.229,0.2508528,0.1067655,0.0179919
0.23,0.2523658,0.1080864,0.01826582
0.231,0.2538761,0.1094137,0.01854333
0.232,0.2553836,0.1107474,0.01882328
0.233,0.2568883,0.1120875,0.01910671
0.234,0.25839,0.1134336,0.01939279
0.235,0.2598889,0.1147861,0.01968247
0.236,0.2613847,0.1161445,0.01997487
0.237,0.2628774,0.1175089,0.02027086
0.238,0.2643669,0.1188791,0.02056949
0.239,0.2658532,0.1202551,0.0208714
0.24,0.2673363,0.1216369,0.02117677
0.241,0.268816,0.1230243,0.02148486
0.242,0.2702922,0.1244171,0.02179633
0.243,0.271765,0.1258154,0.0221107
0.244,0.2732343,0.127219,0.02242816
0.245,0.2746999,0.1286278,0.02274873
0.246,0.276162,0.1300418,0.02307283
0.247,0.2776203,0.1314608,0.02339943
0.248,0.2790748,0.1328848,0.02372961
0.249,0.2805255,0.1343136,0.02406257
0.25,0.2819723,0.135747,0.0243982
0.251,0.2834152,0.1371853,0.02473763
0.252,0.284854,0.138628,0.02507939
0.253,0.2862889,0.1400752,0.02542462
0.254,0.2877196,0.1415268,0.02577287
0.255,0.2891462,0.1429827,0.02612371
0.256,0.2905687,0.1444429,0.02647887
0.257,0.291987,0.1459073,0.02683646
0.258,0.293401,0.1473757,0.02719739
0.259,0.2948108,0.1488481,0.02756158
0.26,0.2962162,0.1503244,0.02792902
0.261,0.2976171,0.1518044,0.02829953
0.262,0.2990138,0.1532882,0.02867375
0.263,0.300406,0.1547758,0.02905156
0.264,0.3017936,0.1562668,0.02943255
0.265,0.3031768,0.1577614,0.02981731
