time,r2,r4,a2
0.364,0.2781805,0.2882064,1.234608
0.366,0.278472,0.289773,1.242054
0.368,0.2787607,0.2913412,1.249521
0.37,0.2790471,0.2929119,1.257009
0.372,0.2793314,0.2944856,1.264518
0.374,0.279614,0.2960626,1.272045
0.376,0.2798951,0.2976436,1.279592
0.378,0.2801752,0.2992289,1.287155
0.38,0.2804543,0.300819,1.294733
0.382,0.2807328,0.3024139,1.302325
0.384,0.281011,0.3040142,1.309928
0.386,0.2812891,0.3056201,1.317541
0.388,0.2815672,0.3072319,1.325163
0.39,0.2818457,0.3088499,1.332791
0.392,0.2821247,0.3104742,1.340424
0.394,0.2824045,0.3121054,1.348061
0.396,0.282685,0.3137433,1.3557
0.398,0.2829665,0.3153882,1.363343
0.4,0.283249,0.3170405,1.370986
0.402,0.2835326,0.3187002,1.378633
0.404,0.2838174,0.3203679,1.386283
0.406,0.2841035,0.3220434,1.393936
0.408,0.2843908,0.3237273,1.401593
0.41,0.2846796,0.3254196,1.409252
0.412,0.2849697,0.3271202,1.416915
0.414,0.2852612,0.3288294,1.424579
0.416,0.2855542,0.3305468,1.432244
0.418,0.2858486,0.332272,1.439904
0.42,0.2861443,0.3340048,1.447562
0.422,0.2864413,0.3357446,1.455211
0.424,0.2867394,0.3374907,1.462851
0.426,0.2870385,0.3392426,1.470481
0.428,0.2873383,0.3409998,1.478098
0.43,0.2876386,0.3427614,1.485701
0.432,0.2879391,0.3445268,1.49329
0.434,0.2882397,0.3462955,1.500866
0.436,0.28854,0.3480671,1.508431
0.438,0.2888396,0.3498407,1.515986
0.44,0.2891383,0.3516159,1.523531
0.442,0.2894357,0.353392,1.531068
0.444,0.2897314,0.3551685,1.538601
0.446,0.2900252,0.3569445,1.54613
0.448,0.2903164,0.3587193,1.553658
0.45,0.290605,0.3604924,1.561186
0.452,0.2908903,0.3622629,1.56872
0.454,0.291172,0.3640307,1.576261
0.456,0.2914499,0.365795,1.583814
0.458,0.2917235,0.3675557,1.591383
0.46,0.2919924,0.3693121,1.598973
0.462,0.2922562,0.3710638,1.606587
0.464,0.2925147,0.3728106,1.614231
0.466,0.2927673,0.3745514,1.621908
0.468,0.2930136,0.3762855,1.62962
0.47,0.2932532,0.3780121,1.637372
0.472,0.2934855,0.37973,1.645165
0.474,0.2937102,0.381438,1.653
0.476,0.2939267,0.3831353,1.66088
0.478,0.2941346,0.3848207,1.668808
0.48,0.2943336,0.3864934,1.676785
0.482,0.2945232,0.3881524,1.684815
0.484,0.2947032,0.3897974,1.692903
0.486,0.2948731,0.3914283,1.701053
0.488,0.2950328,0.3930444,1.709269
0.49,0.295182,0.3946457,1.717558
0.492,0.2953206,0.396232,1.725922
0.494,0.2954482,0.3978029,1.734366
0.496,0.2955646,0.3993582,1.742894
0.498,0.2956698,0.4008975,1.751508
0.5,0.2957636,0.4024204,1.760209
0.502,0.2958457,0.4039267,1.769002
0.504,0.2959162,0.4054163,1.777889
0.506,0.2959751,0.4068892,1.786872
0.508,0.2960223,0.4083455,1.795956
0.51,0.2960578,0.4097855,1.805143
0.512,0.2960816,0.4112095,1.814438
0.514,0.2960938,0.4126181,1.823845
0.516,0.2960944,0.414011,1.833367
0.518,0.2960834,0.4153883,1.843003
0.52,0.2960609,0.4167502,1.852758
0.522,0.2960269,0.4180963,1.862629
0.524,0.2959816,0.419426,1.872614
0.526,0.295925,0.4207392,1.88271
0.528,0.2958573,0.4220356,1.892915
0.53,0.2957789,0.4233149,1.903224
0.532,0.2956899,0.4245773,1.913633
0.534,0.2955909,0.425823,1.924142
0.536,0.295482,0.427053,1.934749
0.538,0.2953638,0.4282677,1.945452
0.54,0.2952367,0.4294681,1.956252
0.542,0.295101,0.4306548,1.967148
0.544,0.2949571,0.4318286,1.978139
0.546,0.2948053,0.4329899,1.989224
0.548,0.294646,0.4341392,2.000401
0.55,0.2944795,0.4352764,2.011663
0.552,0.2943061,0.4364021,2.02301
0.554,0.2941262,0.4375164,2.034438
0.556,0.2939402,0.4386197,2.04594
0.558,0.2937487,0.4397125,2.057513
0.56,0.2935519,0.4407956,2.069154
0.562,0.2933504,0.4418696,2.080859
0.564,0.2931447,0.4429356,2.092627
0.566,0.2929352,0.4439938,2.104452
0.568,0.2927223,0.4450451,2.116331
0.57,0.2925064,0.4460899,2.128261
0.572,0.2922878,0.4471283,2.140234
0.574,0.2920668,0.44816,2.152245
0.576,0.2918439,0.4491852,2.164284
0.578,0.2916193,0.4502038,2.176346
0.58,0.2913935,0.4512155,2.188419
0.582,0.2911669,0.4522204,2.200498
0.584,0.2909399,0.4532192,2.212573
0.586,0.2907129,0.4542125,2.224643
0.588,0.2904866,0.455201,2.236699
0.59,0.2902612,0.4561856,2.24874
0.592,0.2900372,0.4571672,2.26076
0.594,0.2898151,0.4581463,2.272755
0.596,0.289595,0.4591236,2.284722
0.598,0.2893774,0.4600993,2.296656
0.6,0.2891624,0.4610733,2.308549
0.602,0.2889503,0.4620458,2.320396
0.604,0.2887414,0.4630167,2.33219
0.606,0.288536,0.463986,2.343923
0.608,0.2883343,0.4649541,2.355589
0.61,0.2881367,0.4659212,2.367182
0.612,0.2879436,0.4668881,2.378698
0.614,0.2877551,0.4678555,2.390134
0.616,0.2875717,0.4688235,2.401484
0.618,0.2873934,0.4697929,2.412747
0.62,0.2872206,0.4707641,2.423918
0.622,0.2870534,0.4717371,2.434994
0.624,0.2868918,0.4727115,2.445967
0.626,0.286736,0.4736871,2.456834
0.628,0.286586,0.4746637,2.467587
0.63,0.286442,0.4756405,2.478218
0.632,0.286304,0.4766175,2.488723
0.634,0.2861723,0.4775948,2.499096
0.636,0.2860469,0.4785729,2.509334
0.638,0.2859281,0.4795518,2.519435
0.64,0.2858161,0.4805321,2.529396
0.642,0.2857108,0.4815145,2.539218
0.644,0.2856125,0.4824991,2.548898
0.646,0.285521,0.4834864,2.558438
0.648,0.2854364,0.4844761,2.567837
0.65,0.2853586,0.4854681,2.577092
0.652,0.2852874,0.486462,2.586203
0.654,0.2852229,0.4874577,2.595169
0.656,0.285165,0.4884548,2.603986
0.658,0.2851137,0.4894535,2.612655
0.66,0.2850689,0.4904537,2.621175
0.662,0.2850308,0.491456,2.629546
0.664,0.2849993,0.492461,2.637771
0.666,0.2849745,0.4934687,2.64585
0.668,0.2849564,0.4944799,2.653786
0.67,0.2849449,0.4954945,2.661579
0.672,0.2849399,0.4965127,2.669232
0.674,0.2849412,0.4975337,2.676742
0.676,0.2849488,0.4985573,2.684111
0.678,0.2849624,0.499583,2.691337
0.68,0.2849819,0.5006096,2.698416
0.682,0.2850072,0.5016371,2.705351
0.684,0.2850381,0.5026652,2.712138
0.686,0.2850747,0.5036939,2.718781
0.688,0.2851169,0.5047234,2.72528
0.69,0.2851646,0.5057539,2.731636
0.692,0.2852179,0.5067861,2.737855
0.694,0.2852767,0.5078198,2.743936
0.696,0.2853409,0.5088557,2.749885
0.698,0.2854103,0.5098933,2.755703
0.7,0.2854849,0.5109326,2.761391
0.702,0.2855645,0.5119732,2.766952
0.704,0.2856489,0.5130151,2.772389
0.706,0.285738,0.5140578,2.777699
0.708,0.2858316,0.5151014,2.782887
0.71,0.2859299,0.516146,2.787955
0.712,0.2860325,0.517192,2.792907
0.714,0.2861398,0.5182399,2.797744
0.716,0.2862514,0.51929,2.802472
0.718,0.2863675,0.5203428,2.807092
0.72,0.286488,0.5213986,2.811609
0.722,0.2866128,0.5224573,2.816022
0.724,0.2867418,0.5235184,2.820333
0.726,0.2868749,0.5245819,2.824542
0.728,0.287012,0.5256471,2.828647
0.73,0.287153,0.5267132,2.832645
0.732,0.2872979,0.5277801,2.836538
0.734,0.2874465,0.5288477,2.840323
0.736,0.287599,0.5299161,2.844003
0.738,0.2877553,0.5309854,2.847576
0.74,0.2879156,0.5320562,2.851044
0.742,0.2880798,0.5331291,2.854411
0.744,0.2882481,0.5342042,2.857676
0.746,0.2884204,0.5352823,2.860844
0.748,0.2885967,0.5363631,2.863913
0.75,0.288777,0.5374467,2.866887
0.752,0.2889612,0.5385329,2.869765
0.754,0.2891492,0.5396219,2.872549
0.756,0.289341,0.5407132,2.875238
0.758,0.2895365,0.541807,2.877833
0.76,0.2897359,0.5429035,2.880337
0.762,0.289939,0.5440031,2.88275
0.764,0.290146,0.5451063,2.885074
0.766,0.2903569,0.5462136,2.887312
0.768,0.2905719,0.5473255,2.889464
0.77,0.2907909,0.5484424,2.891532
0.772,0.2910141,0.5495645,2.893515
0.774,0.2912415,0.5506913,2.895409
0.776,0.291473,0.5518231,2.897216
0.778,0.2917088,0.5529592,2.898929
0.78,0.2919488,0.5540991,2.900544
0.782,0.2921932,0.5552427,2.902061
0.784,0.2924419,0.5563898,2.903474
0.786,0.292695,0.5575408,2.904786
0.788,0.2929527,0.5586957,2.905993
0.79,0.2932151,0.5598551,2.907097
0.792,0.2934823,0.5610199,2.9081
0.794,0.2937543,0.56219,2.909001
0.796,0.2940313,0.5633664,2.909804
0.798,0.2943133,0.5645489,2.910507
0.8,0.2946002,0.5657379,2.911113
0.802,0.2948921,0.5669331,2.911622
0.804,0.2951889,0.5681348,2.912034
0.806,0.2954907,0.5693426,2.912346
0.808,0.2957975,0.5705565,2.912559
0.81,0.2961092,0.5717768,2.912675
0.812,0.2964261,0.5730034,2.912693
0.814,0.296748,0.5742369,2.912613
0.816,0.2970751,0.5754776,2.912436
0.818,0.2974074,0.5767257,2.912163
0.82,0.2977451,0.5779817,2.911794
0.822,0.2980883,0.5792454,2.911327
0.824,0.2984368,0.5805164,2.910758
0.826,0.2987909,0.581795,2.910088
0.828,0.2991505,0.5830801,2.909309
0.83,0.2995156,0.5843715,2.90842
0.832,0.2998864,0.5856687,2.907418
0.834,0.3002627,0.5869717,2.906299
0.836,0.3006448,0.5882804,2.905065
0.838,0.3010326,0.5895948,2.903713
0.84,0.3014262,0.5909156,2.902246
0.842,0.3018258,0.5922433,2.900665
0.844,0.3022313,0.5935778,2.89897
0.846,0.3026429,0.5949202,2.897167
0.848,0.3030605,0.5962701,2.895253
0.85,0.3034841,0.597628,2.893232
0.852,0.3039138,0.5989936,2.891101
0.854,0.3043496,0.6003672,2.888862
0.856,0.3047916,0.6017483,2.886514
0.858,0.3052396,0.6031367,2.884055
0.86,0.3056937,0.6045328,2.881487
0.862,0.306154,0.6059363,2.878809
0.864,0.3066203,0.6073474,2.876025
0.866,0.3070928,0.6087664,2.873134
0.868,0.3075714,0.610193,2.870139
0.87,0.3080561,0.6116277,2.867042
0.872,0.3085468,0.61307,2.863841
0.874,0.3090435,0.6145193,2.860534
0.876,0.3095462,0.6159754,2.857124
0.878,0.3100548,0.6174375,2.853605
0.88,0.3105693,0.6189048,2.849976
0.882,0.3110895,0.6203768,2.846237
0.884,0.3116155,0.6218533,2.842385
0.886,0.3121473,0.6233339,2.838423
0.888,0.3126847,0.6248186,2.834352
0.89,0.3132277,0.6263077,2.830176
0.892,0.3137762,0.6278017,2.825901
0.894,0.3143301,0.6293003,2.821529
0.896,0.3148893,0.6308043,2.817069
0.898,0.3154537,0.6323133,2.812522
0.9,0.316023,0.6338278,2.807897
0.902,0.3165971,0.6353471,2.803194
0.904,0.3171758,0.6368715,2.798419
0.906,0.3177591,0.6384006,2.793575
0.908,0.3183466,0.6399338,2.788662
0.91,0.3189383,0.6414714,2.783687
0.912,0.3195339,0.6430131,2.778654
0.914,0.3201333,0.6445586,2.773567
0.916,0.3207362,0.6461081,2.768431
0.918,0.3213424,0.6476612,2.76325
0.92,0.3219516,0.6492179,2.758032
0.922,0.3225637,0.6507779,2.752779
0.924,0.3231783,0.6523401,2.747493
0.926,0.3237952,0.6539043,2.742179
0.928,0.3244142,0.6554695,2.736836
0.93,0.3250349,0.6570347,2.731466
0.932,0.3256572,0.6585994,2.726071
0.934,0.3262808,0.660163,2.720654
0.936,0.3269055,0.6617252,2.715219
0.938,0.3275309,0.6632855,2.709771
0.94,0.3281569,0.6648441,2.704316
0.942,0.328783,0.6664012,2.698863
0.944,0.329409,0.6679563,2.693418
0.946,0.3300343,0.6695099,2.687992
0.948,0.3306588,0.6710615,2.682591
0.95,0.3312819,0.6726113,2.677224
0.952,0.3319033,0.6741589,2.671897
0.954,0.3325226,0.6757042,2.666616
0.956,0.3331397,0.6772469,2.661387
0.958,0.3337541,0.6787864,2.656211
0.96,0.3343656,0.6803231,2.651097
0.962,0.3349739,0.6818563,2.646047
0.964,0.3355787,0.683386,2.641066
0.966,0.3361798,0.6849121,2.636159
0.968,0.3367768,0.6864341,2.631331
0.97,0.3373693,0.6879519,2.626587
0.972,0.3379572,0.6894652,2.621931
0.974,0.33854,0.6909727,2.617363
0.976,0.3391174,0.6924744,2.61289
0.978,0.3396891,0.6939692,2.608512
0.98,0.3402549,0.6954563,2.604229
0.982,0.3408143,0.6969352,2.600045
0.984,0.3413673,0.6984052,2.595961
0.986,0.3419136,0.6998663,2.591978
0.988,0.3424527,0.7013179,2.588103
0.99,0.3429847,0.7027602,2.584337
0.992,0.3435092,0.7041932,2.580686
0.994,0.3440258,0.7056165,2.577156
0.996,0.3445343,0.7070306,2.573753
0.998,0.3450343,0.708435,2.570481
1,0.3455256,0.7098299,2.567344
1.002,0.3460079,0.7112148,2.564348
1.004,0.3464809,0.7125899,2.561495
1.006,0.3469445,0.7139551,2.558787
1.008,0.3473987,0.7153101,2.556225
1.01,0.3478432,0.7166554,2.553812
1.012,0.3482781,0.7179904,2.551547
1.014,0.3487032,0.7193154,2.549431
1.016,0.3491185,0.7206305,2.547465
1.018,0.3495239,0.7219352,2.545648
1.02,0.3499194,0.7232297,2.543982
1.022,0.3503047,0.7245136,2.542467
1.024,0.3506799,0.725786,2.541098
1.026,0.3510449,0.7270469,2.539879
1.028,0.3513995,0.7282956,2.538806
1.03,0.3517438,0.7295315,2.537875
1.032,0.3520777,0.7307544,2.537086
1.034,0.3524014,0.731964,2.536436
1.036,0.3527149,0.7331606,2.535923
1.038,0.3530182,0.7343439,2.535546
1.04,0.3533116,0.7355144,2.535304
1.042,0.353595,0.7366728,2.535197
1.044,0.3538685,0.7378187,2.535224
1.046,0.3541323,0.738953,2.535388
1.048,0.3543861,0.7400755,2.535688
1.05,0.3546301,0.7411866,2.536125
1.052,0.3548643,0.7422861,2.536698
1.054,0.3550888,0.7433744,2.537406
1.056,0.3553036,0.7444516,2.538249
1.058,0.355509,0.7455178,2.539224
1.06,0.3557051,0.7465736,2.540329
1.062,0.3558921,0.7476189,2.541562
1.064,0.3560703,0.7486543,2.542918
1.066,0.3562398,0.7496799,2.544395
1.068,0.356401,0.7506959,2.54599
1.07,0.3565539,0.7517024,2.5477
1.072,0.3566988,0.7526995,2.54952
1.074,0.3568358,0.7536865,2.551446
1.076,0.3569649,0.7546637,2.553478
1.078,0.3570865,0.7556305,2.555608
1.08,0.3572006,0.7565867,2.557834
1.082,0.3573074,0.7575321,2.560151
1.084,0.3574071,0.7584669,2.562556
1.086,0.3574999,0.7593917,2.565047
1.088,0.3575861,0.7603062,2.567618
1.09,0.3576661,0.7612113,2.57027
1.092,0.3577399,0.7621078,2.572999
1.094,0.3578078,0.7629958,2.575804
1.096,0.35787,0.7638762,2.578687
1.098,0.3579264,0.7647489,2.581645
1.1,0.3579774,0.7656145,2.584679
1.102,0.3580227,0.7664727,2.587788
1.104,0.3580626,0.7673244,2.590974
1.106,0.3580972,0.7681694,2.594234
1.108,0.3581265,0.769008,2.597569
1.11,0.3581508,0.7698407,2.600976
1.112,0.3581702,0.7706676,2.604454
1.114,0.3581849,0.7714893,2.608001
1.116,0.3581951,0.772306,2.611614
1.118,0.358201,0.7731178,2.615291
1.12,0.3582029,0.7739251,2.619029
1.122,0.3582008,0.7747278,2.622825
1.124,0.3581948,0.7755251,2.626674
1.126,0.3581851,0.7763176,2.630578
1.128,0.3581716,0.7771041,2.63453
1.13,0.3581544,0.7778847,2.638529
1.132,0.3581336,0.7786587,2.642574
1.134,0.3581092,0.7794265,2.646662
1.136,0.3580812,0.7801882,2.650796
1.138,0.3580499,0.7809437,2.65497
1.14,0.3580153,0.7816937,2.659187
1.142,0.3579776,0.7824388,2.663447
1.144,0.3579368,0.7831792,2.66775
1.146,0.3578929,0.7839158,2.672099
1.148,0.3578461,0.7846484,2.676493
1.15,0.3577964,0.7853777,2.680933
1.152,0.3577436,0.7861033,2.685421
1.154,0.3576879,0.7868259,2.689957
1.156,0.3576293,0.7875455,2.694544
1.158,0.3575676,0.7882622,2.699181
1.16,0.3575032,0.7889765,2.703868
1.162,0.3574359,0.7896884,2.708606
1.164,0.357366,0.7903985,2.713393
1.166,0.3572935,0.791107,2.71823
1.168,0.3572186,0.7918138,2.723114
1.17,0.3571414,0.7925196,2.728043
1.172,0.357062,0.7932239,2.733015
1.174,0.3569805,0.7939261,2.738026
1.176,0.356897,0.7946265,2.743075
1.178,0.3568115,0.795324,2.748156
1.18,0.3567241,0.7960183,2.753266
1.182,0.3566348,0.7967089,2.758403
1.184,0.3565438,0.7973958,2.763564
1.186,0.3564511,0.7980792,2.768749
1.188,0.3563569,0.7987587,2.773954
1.19,0.3562612,0.799435,2.779178
1.192,0.3561643,0.8001087,2.784422
1.194,0.3560662,0.8007802,2.789684
1.196,0.3559672,0.8014502,2.794965
1.198,0.3558674,0.8021187,2.800262
1.2,0.3557668,0.8027866,2.805576
1.202,0.3556657,0.8034535,2.810904
1.204,0.3555642,0.8041203,2.816246
1.206,0.3554624,0.8047873,2.821598
1.208,0.3553605,0.8054544,2.82696
1.21,0.3552587,0.8061222,2.832327
1.212,0.3551573,0.806791,2.837698
1.214,0.3550565,0.8074612,2.843068
1.216,0.3549564,0.8081333,2.848436
1.218,0.3548573,0.8088071,2.853797
1.22,0.3547594,0.8094833,2.859148
1.222,0.3546629,0.8101619,2.864485
1.224,0.3545679,0.8108418,2.869801
1.226,0.3544746,0.8115236,2.875093
1.228,0.3543832,0.8122063,2.880354
1.23,0.3542938,0.8128896,2.885578
1.232,0.3542066,0.8135728,2.890759
1.234,0.3541218,0.8142562,2.895892
1.236,0.3540397,0.8149397,2.900973
1.238,0.3539603,0.815623,2.905994
1.24,0.353884,0.8163068,2.910954
1.242,0.3538111,0.8169917,2.915849
1.244,0.3537418,0.8176781,2.920674
1.246,0.3536763,0.8183667,2.925431
1.248,0.3536148,0.8190578,2.930112
1.25,0.3535576,0.8197521,2.934717
1.252,0.3535047,0.8204498,2.939244
1.254,0.3534565,0.8211515,2.943688
1.256,0.3534133,0.8218578,2.948047
1.258,0.353375,0.8225687,2.952317
1.26,0.3533421,0.8232846,2.956493
1.262,0.3533147,0.8240059,2.960575
1.264,0.3532931,0.8247331,2.964555
1.266,0.3532773,0.8254664,2.968434
1.268,0.3532677,0.8262056,2.972204
1.27,0.3532643,0.8269513,2.975866
1.272,0.3532673,0.8277037,2.979414
1.274,0.3532768,0.8284614,2.982844
1.276,0.3532928,0.8292251,2.986154
1.278,0.3533154,0.8299936,2.989338
1.28,0.3533447,0.8307669,2.992392
1.282,0.3533807,0.8315439,2.995312
1.284,0.3534236,0.8323249,2.998095
1.286,0.3534734,0.8331096,3.000737
1.288,0.3535301,0.8338976,3.003236
1.29,0.3535939,0.8346895,3.005591
1.292,0.3536649,0.8354857,3.007802
1.294,0.3537431,0.8362864,3.009869
1.296,0.3538286,0.8370923,3.011795
1.298,0.3539213,0.8379037,3.013581
1.3,0.3540212,0.8387212,3.015229
1.302,0.3541283,0.839545,3.016743
1.304,0.3542426,0.8403759,3.018124
1.306,0.354364,0.8412143,3.019377
1.308,0.3544925,0.84206,3.020502
1.31,0.3546281,0.8429138,3.021501
1.312,0.3547706,0.8437755,3.022378
1.314,0.3549202,0.8446456,3.023132
1.316,0.3550767,0.8455241,3.023767
1.318,0.3552401,0.8464105,3.024282
1.32,0.3554101,0.8473054,3.024682
1.322,0.3555869,0.8482084,3.024968
1.324,0.35577,0.8491182,3.025137
1.326,0.3559595,0.8500352,3.025195
