time,eb
2151,0.9474222
2160,0.9470633
2169,0.9468762
2178,0.9473972
2187,0.9459273
2196,0.9450241
2205,0.9446139
2214,0.9432612
2223,0.9419166
2232,0.9406972
2241,0.9392698
2250,0.9374076
2259,0.9363314
2268,0.935457
2277,0.9343209
2286,0.9357616
2295,0.9370619
2304,0.9384843
2313,0.939645
2322,0.9390915
2331,0.9393808
2340,0.9381085
2349,0.9364874
2358,0.9349381
2367,0.9336758
2376,0.9328977
2385,0.9309021
2394,0.929823
2403,0.9286659
2412,0.9284379
2421,0.9288317
2430,0.9311926
2439,0.9338882
2448,0.9371072
2457,0.9403052
2466,0.9423504
2475,0.9443697
2484,0.9457751
2493,0.9479802
2502,0.9480224
2511,0.9489052
2520,0.949756
2529,0.9501641
2538,0.951592
2547,0.9529085
2556,0.954741
2565,0.9551808
2574,0.9552905
2583,0.9562459
2592,0.9574572
2601,0.9580215
2610,0.9589897
2619,0.9596129
2628,0.9596762
2637,0.9591994
2646,0.9590161
2655,0.9582802
2664,0.9571042
2672,0.955999
2681,0.9542988
2690,0.9522336
2699,0.9508604
2708,0.9493493
2717,0.9479605
2726,0.9470555
2735,0.9451921
2744,0.9437282
2753,0.9429633
2762,0.9424925
2771,0.9429525
2780,0.9424259
2789,0.942365
2798,0.943038
2807,0.9432072
2816,0.943676
2825,0.942911
2834,0.9414874
2843,0.9408059
2852,0.9399593
2861,0.938425
2870,0.9375601
2879,0.9360529
2888,0.9354009
2897,0.9355347
2906,0.9357379
2915,0.9354981
2924,0.9355376
2933,0.935519
2942,0.9353637
2951,0.9357484
2960,0.9354295
2969,0.9343286
2978,0.9324571
2987,0.9307244
2996,0.9288169
3005,0.92661
3014,0.9230884
3023,0.920023
3032,0.9168303
3041,0.9135178
3050,0.9094774
3059,0.9060913
3068,0.9024404
3077,0.8991231
3086,0.8957482
3095,0.8928118
3104,0.890804
3113,0.8896944
3122,0.8884946
3131,0.8874504
3140,0.8870037
3149,0.8868335
3158,0.8861975
3167,0.8863129
3176,0.8865794
3185,0.8866887
3194,0.8873917
3203,0.8867306
3212,0.8858181
3221,0.8845431
3230,0.8837216
3239,0.8829826
3248,0.8823278
3257,0.8822732
3266,0.8821903
3275,0.8819742
3284,0.8814028
3293,0.8805944
3302,0.8801328
3311,0.879713
3320,0.8794069
3329,0.8791315
3338,0.8787842
3347,0.8780759
3356,0.8774973
3365,0.8770994
3374,0.8765635
3383,0.8765202
3392,0.8767119
3401,0.8761859
3410,0.8753535
3419,0.8751453
3428,0.8739342
3437,0.8722589
3446,0.8703178
3455,0.8688643
3464,0.8673827
3473,0.8664157
3482,0.8655714
3491,0.8643147
3500,0.8627739
3509,0.8621732
3518,0.8617964
3527,0.861415
3536,0.8604421
3545,0.8600033
3554,0.8604037
3563,0.8595395
3572,0.8581278
3581,0.856051
3590,0.8540769
3599,0.8517929
3608,0.8496633
3617,0.8477331
3626,0.8453768
3635,0.8439853
3644,0.8424833
3653,0.8408064
3661,0.839753
3670,0.8391562
3679,0.8387833
3688,0.8385316
3697,0.8385806
3706,0.8382843
3715,0.83775
3724,0.8371953
3733,0.8365538
3742,0.8357963
3751,0.8348809
3760,0.8337037
3769,0.8323493
3778,0.8312716
3787,0.8302691
3796,0.8293124
3805,0.8277972
3814,0.8267148
3823,0.8255267
3832,0.82431
3841,0.8236311
3850,0.8235889
3859,0.8227943
3868,0.8218577
3877,0.8214635
3886,0.8209883
3895,0.8203944
3904,0.8199961
3913,0.8195325
3922,0.8190078
3931,0.8189689
3940,0.8187035
3949,0.8185081
3958,0.8182548
3967,0.8176738
3976,0.8174817
3985,0.8168652
3994,0.816629
4003,0.8163671
4012,0.8162533
4021,0.8162903
4030,0.8158602
4039,0.8154723
4048,0.8147867
4057,0.8143277
4066,0.8135091
4075,0.813117
4084,0.8128256
4093,0.8125194
4102,0.811894
4111,0.8112226
4120,0.8109884
4129,0.8105696
4138,0.8106537
4147,0.8106189
4156,0.8104377
4165,0.8102322
4174,0.8102008
4183,0.8104544
4192,0.8100046
4201,0.8095033
4210,0.808753
4219,0.8079516
4228,0.8068979
4237,0.8061437
4246,0.8054318
4255,0.8052479
4264,0.8045591
4273,0.8040487
4282,0.803341
4291,0.802647
4300,0.8020852
4309,0.8013909
4318,0.8008736
4327,0.8003597
4336,0.7996992
4345,0.7993132
4354,0.798197
4363,0.7975093
4372,0.797565
4381,0.7972756
4390,0.7976225
4399,0.7978638
4408,0.7982903
4417,0.7983466
4426,0.798967
4435,0.7996576
4444,0.8002794
4453,0.8009282
4462,0.8011417
4471,0.8015142
4480,0.8019803
4489,0.8025288
4498,0.8034333
4507,0.803987
4516,0.8046133
4525,0.8053745
4534,0.8058409
4543,0.8063003
4552,0.8063963
4561,0.8064567
4570,0.8064553
4579,0.8070765
4588,0.8074292
4597,0.807333
4606,0.8071108
4615,0.8066467
4624,0.8060132
4633,0.8052692
4642,0.8046782
4650,0.803746
4659,0.8026545
4668,0.8016291
4677,0.8003228
4686,0.799593
4695,0.7981012
4704,0.7960819
4713,0.7939272
4722,0.7921411
4731,0.7901024
4740,0.787863
4749,0.7858621
4758,0.7842278
4767,0.7821165
4776,0.7806112
4785,0.7782931
4794,0.7767274
4803,0.775454
4812,0.7743343
4821,0.7734364
4830,0.7723387
4839,0.7714137
4848,0.7699599
4857,0.7689643
4866,0.7680809
4875,0.7672799
4884,0.7666829
4893,0.7659498
4902,0.7648774
4911,0.7644321
4920,0.7638873
4929,0.7629198
4938,0.7625773
4947,0.7617488
4956,0.7612067
4965,0.760437
4974,0.7596026
4983,0.7588691
4992,0.7582037
5001,0.7575673
5010,0.7573314
5019,0.7573647
5028,0.7573241
5037,0.7568508
5046,0.7566022
5055,0.7564239
5064,0.7558412
5073,0.7555919
5082,0.7554452
5091,0.7552165
5100,0.7548704
5109,0.7547845
5118,0.7542175
5127,0.7536649
5136,0.7528898
5145,0.7519896
5154,0.7512197
5163,0.7501954
5172,0.7488739
5181,0.7467372
5190,0.7444016
5199,0.7423467
5208,0.7402062
5217,0.7383027
5226,0.7363362
5235,0.7346955
5244,0.7329615
5253,0.7311751
5262,0.7295297
5271,0.7280767
5280,0.7270491
5289,0.7262758
5298,0.7256319
5307,0.7250908
5316,0.7244737
5325,0.723821
5334,0.7233758
5343,0.7223561
5352,0.721064
5361,0.7200289
5370,0.7194756
5379,0.7186791
5388,0.7174994
5397,0.716184
5406,0.7150305
5415,0.7136127
5424,0.7120801
5433,0.7108636
5442,0.7098366
5451,0.7087436
5460,0.7078896
5469,0.7069133
5478,0.7060023
5487,0.7052309
5496,0.7043399
5505,0.703597
5514,0.7027812
5523,0.7020814
5532,0.7012963
5541,0.7001541
5550,0.6991592
5559,0.6983531
5568,0.6973884
5577,0.6963212
5586,0.6952065
5595,0.6942644
5604,0.6933078
5613,0.6923682
5622,0.6915278
5631,0.6909898
5639,0.6907215
5648,0.6899616
5657,0.6890589
5666,0.6883242
5675,0.6875751
5684,0.686976
5693,0.6862256
5702,0.6854798
5711,0.6849249
5720,0.6843268
5729,0.6836209
5738,0.683188
5747,0.6826378
5756,0.6820551
5765,0.6813797
5774,0.6807211
5783,0.6806495
5792,0.6805322
5801,0.6804318
5810,0.6801883
5819,0.6799926
5828,0.6798679
5837,0.6795273
5846,0.6791273
5855,0.6789305
5864,0.678537
5873,0.6781371
5882,0.6775616
5891,0.6767527
5900,0.6760843
5909,0.6751041
5918,0.6741939
5927,0.673496
5936,0.6726216
5945,0.6718907
5954,0.6712865
5963,0.6706258
5972,0.6702112
5981,0.6699741
5990,0.669877
5999,0.670137
6008,0.670642
6017,0.6709452
6026,0.6711879
6035,0.6713991
6044,0.6718321
6053,0.6725806
6062,0.6730966
6071,0.673484
6080,0.6740891
6089,0.6747789
6098,0.6750576
6107,0.6750541
6116,0.6752016
6125,0.6754528
6134,0.6754786
6143,0.675271
6152,0.6754121
6161,0.6758787
6170,0.6762846
6179,0.6766974
6188,0.6771176
6197,0.6776623
6206,0.6779459
6215,0.6783666
6224,0.6788446
6233,0.6791773
6242,0.6793057
6251,0.6790294
6260,0.6792146
6269,0.6790587
6278,0.6788311
6287,0.6786248
6296,0.6785441
6305,0.6785007
6314,0.6784276
6323,0.6784263
6332,0.6785006
6341,0.6786595
6350,0.6787005
6359,0.6790452
6368,0.6791272
6377,0.679365
6386,0.6799505
6395,0.6807805
6404,0.6815876
6413,0.6823197
6422,0.6823863
6431,0.682243
6440,0.6824451
6449,0.6828509
6458,0.6831841
6467,0.6834999
6476,0.6835954
6485,0.6838144
6494,0.6838803
6503,0.684036
6512,0.6838798
6521,0.6839959
6530,0.6837456
6539,0.6832845
6548,0.6829034
6557,0.6825688
6566,0.6819624
6575,0.6812391
6584,0.6805039
6593,0.6797409
6602,0.6788905
6611,0.6780672
6620,0.6772353
6628,0.6765503
6637,0.675693
6646,0.6748656
6655,0.6741866
6664,0.6738613
6673,0.6737963
6682,0.6738085
6691,0.6736514
6700,0.6735754
6709,0.6735626
6718,0.6732922
6727,0.6730591
6736,0.6726404
6745,0.6724037
6754,0.6721141
6763,0.6717602
6772,0.6714229
6781,0.6709651
6790,0.6706311
6799,0.6705236
6808,0.6704393
6817,0.6701123
6826,0.6696534
6835,0.6693706
6844,0.6687739
6853,0.6681947
6862,0.6679748
6871,0.6678268
6880,0.6674555
6889,0.6670782
6898,0.6666194
6907,0.6661419
6916,0.6655654
6925,0.6649774
6934,0.6641267
6943,0.6633936
6952,0.6628976
6961,0.6623982
6970,0.6618603
6979,0.6613053
6988,0.6608924
6997,0.6607093
7006,0.6606946
7015,0.6605262
7024,0.6602748
7033,0.6599611
7042,0.6594595
7051,0.6588318
7060,0.6581873
7069,0.6578118
7078,0.657436
7087,0.6573297
7096,0.6574643
7105,0.6574361
7114,0.6575236
7123,0.6576581
7132,0.657622
7141,0.6577886
7150,0.657918
7159,0.6580943
7168,0.6583356
7177,0.6583986
7186,0.6582943
7195,0.6583121
7204,0.6583372
7213,0.6581468
7222,0.6580282
7231,0.6578886
7240,0.6577868
7249,0.6576941
7258,0.6576131
7267,0.6575698
7276,0.657573
7285,0.6573796
7294,0.6571101
7303,0.6567937
7312,0.6562955
7321,0.6559506
7330,0.6557351
7339,0.6555492
7348,0.6555178
7357,0.6554152
7366,0.6552557
7375,0.6551367
7384,0.6551549
7393,0.6553221
7402,0.6556229
7411,0.6558455
7420,0.6558929
7429,0.6559549
7438,0.6556307
7447,0.655224
7456,0.6550949
7465,0.6548574
7474,0.6547613
7483,0.6545557
7492,0.654348
7501,0.6542321
7510,0.6539443
7519,0.6538811
7528,0.6537147
7537,0.6534559
7546,0.6531745
7555,0.6529769
7564,0.652931
7573,0.6529473
7582,0.6527606
7591,0.6525759
7600,0.6523634
7609,0.6520057
7617,0.6517437
7626,0.6513289
7635,0.6509064
7644,0.6504429
7653,0.6500295
7662,0.6495692
7671,0.6492328
7680,0.6486847
7689,0.6482809
7698,0.6475675
7707,0.6468543
7716,0.6464724
7725,0.6459128
7734,0.6454331
7743,0.6449655
7752,0.6446009
7761,0.6442243
7770,0.6437268
7779,0.6433679
7788,0.6432138
7797,0.6431411
7806,0.6431003
7815,0.6426945
7824,0.6425153
7833,0.6420401
7842,0.6416501
7851,0.6412817
7860,0.6410272
7869,0.6407338
7878,0.6405543
7887,0.6403426
7896,0.6399901
7905,0.6395235
7914,0.6391273
7923,0.6387815
7932,0.638425
7941,0.6378005
7950,0.6373199
7959,0.6368138
7968,0.6364483
7977,0.6359911
7986,0.6353173
7995,0.6347794
8004,0.6342565
8013,0.6337883
8022,0.6332554
8031,0.6328412
8040,0.6322405
8049,0.6318071
8058,0.6313967
8067,0.6310406
8076,0.6310146
8085,0.6308858
8094,0.6309139
8103,0.630805
8112,0.6306587
8121,0.6305657
8130,0.6305489
8139,0.6307065
8148,0.6309702
8157,0.6313681
8166,0.6315884
8175,0.6317433
8184,0.6317403
8193,0.631701
8202,0.6317234
8211,0.6315589
8220,0.631404
8229,0.6313622
8238,0.6309555
8247,0.6306208
8256,0.6302078
8265,0.6296748
8274,0.6291086
8283,0.628641
8292,0.6282002
8301,0.627789
8310,0.6274298
8319,0.626913
8328,0.626482
8337,0.6260509
8346,0.6258592
8355,0.625724
8364,0.6257545
8373,0.6258617
8382,0.6261449
8391,0.6262445
8400,0.626482
8409,0.6265374
8418,0.6269404
8427,0.6272014
8436,0.6274494
8445,0.6274372
8454,0.6275639
8463,0.627604
8472,0.6274717
8481,0.627314
8490,0.6272309
8499,0.627117
8508,0.6267897
8517,0.6266388
8526,0.6265871
8535,0.626501
8544,0.6265699
8553,0.6265259
8562,0.6265519
8571,0.6265528
8580,0.6263618
8589,0.6262165
8597,0.6259289
8606,0.6256885
8615,0.6255156
8624,0.6253645
8633,0.625248
8642,0.6252292
8651,0.6252616
8660,0.6254772
8669,0.6256092
8678,0.6257411
8687,0.6257248
8696,0.6255377
8705,0.6251512
8714,0.6245316
8723,0.6239178
8732,0.6231718
8741,0.6225619
8750,0.6219001
8759,0.6214956
8768,0.6208612
8777,0.6202667
8786,0.6196902
8795,0.6191514
8804,0.6186585
8813,0.6182442
8822,0.617737
8831,0.6173863
8840,0.6171245
8849,0.6169829
8858,0.6169798
8867,0.6168641
8876,0.6169316
8885,0.6170253
8894,0.6171719
8903,0.6173047
8912,0.6176585
8921,0.6180008
8930,0.6184013
8939,0.6187489
8948,0.6190508
8957,0.6192411
8966,0.6194912
8975,0.6196153
8984,0.6196001
8993,0.6193771
9002,0.6193008
9011,0.6190491
9020,0.6187774
9029,0.6184442
9038,0.618195
9047,0.6180483
9056,0.6178741
9065,0.6177339
9074,0.6179287
9083,0.6176968
9092,0.61757
9101,0.6173612
9110,0.6174344
9119,0.6175743
9128,0.617681
9137,0.6178653
9146,0.618023
9155,0.6181738
9164,0.618378
9173,0.6184864
9182,0.6185572
9191,0.618798
9200,0.6190537
9209,0.6191556
9218,0.6189394
9227,0.6188662
9236,0.6187456
9245,0.6184233
9254,0.6180027
9263,0.6173838
9272,0.61677
9281,0.6160055
9290,0.615254
9299,0.6146506
9308,0.6141563
9317,0.6137309
9326,0.6134709
9335,0.6132807
9344,0.6131335
9353,0.6126074
9362,0.6121601
9371,0.611741
9380,0.6114539
9389,0.6112368
9398,0.6109592
9407,0.6107575
9416,0.6104718
9425,0.6103329
9434,0.609918
9443,0.60963
9452,0.6094781
9461,0.6092793
9470,0.6092818
9479,0.6092609
9488,0.6094418
9497,0.6093704
9506,0.6093316
9515,0.6093302
9524,0.6092793
9533,0.6092632
9542,0.6093378
9551,0.6094747
9560,0.6092123
9569,0.6089
9578,0.608574
9586,0.6082314
9595,0.6078857
9604,0.6075276
9613,0.6073197
9622,0.6070619
9631,0.6067278
9640,0.6064818
9649,0.606153
9658,0.6060724
9667,0.605986
9676,0.6058469
9685,0.6057778
9694,0.6057335
9703,0.6055309
9712,0.6053649
9721,0.6051922
9730,0.6050451
9739,0.6048299
9748,0.6045915
9757,0.6044141
9766,0.6043308
9775,0.6041413
9784,0.6040301
9793,0.6038858
9802,0.6039579
9811,0.6039813
9820,0.604146
9829,0.6043794
9838,0.6043857
9847,0.6045575
9856,0.604712
9865,0.6045412
9874,0.6047015
9883,0.6047739
9892,0.6047104
9901,0.604581
9910,0.604383
9919,0.6042563
9928,0.6041259
9937,0.6039668
9946,0.6037861
9955,0.603616
9964,0.6035444
9973,0.6034811
9982,0.6032753
9991,0.60316
10000,0.6030332
10009,0.6028863
10018,0.6029141
10027,0.6027788
10036,0.6026321
10045,0.602548
10054,0.6024704
10063,0.6023147
10072,0.6022227
10081,0.6023322
10090,0.602392
10099,0.6025646
10108,0.6025764
10117,0.6026202
10126,0.6025275
10135,0.6022757
10144,0.6020558
10153,0.601801
10162,0.6016984
10171,0.6016059
10180,0.6013737
10189,0.6010892
10198,0.6008339
10207,0.600614
10216,0.6003797
10225,0.6003062
10234,0.6000841
10243,0.5999067
10252,0.5997032
10261,0.5994574
10270,0.599272
10279,0.5991168
10288,0.5990625
10297,0.5989483
10306,0.598771
10315,0.5986462
10324,0.5985356
10333,0.598498
10342,0.5984958
10351,0.5984165
10360,0.5984896
10369,0.5986251
10378,0.5988459
10387,0.5988637
10396,0.5991029
10405,0.5990594
10414,0.5989696
10423,0.5987934
10432,0.5984142
10441,0.5980533
10450,0.5979033
10459,0.5976065
10468,0.5974357
10477,0.5973984
10486,0.5973293
10495,0.5972632
10504,0.5970907
10513,0.5969236
10522,0.5967763
10531,0.5966033
10540,0.5965025
10549,0.5964269
10558,0.5964471
10567,0.5964208
10575,0.5963363
10584,0.5962422
10593,0.5960878
10602,0.5958852
10611,0.5955634
10620,0.5952288
10629,0.5949155
10638,0.5946305
10647,0.5943035
10656,0.5940268
10665,0.5936781
10674,0.593211
10683,0.5929318
10692,0.5927065
10701,0.5925971
10710,0.5925798
10719,0.5924647
10728,0.5924666
10737,0.5923642
10746,0.592204
10755,0.5921015
10764,0.5918797
10773,0.5917501
10782,0.5917793
10791,0.591614
10800,0.5915022
10809,0.5915557
10818,0.5916298
10827,0.5917831
10836,0.592007
10845,0.5922552
10854,0.5925208
10863,0.5928488
10872,0.5929159
10881,0.5930012
10890,0.5930293
10899,0.5929626
10908,0.5926883
10917,0.5925126
10926,0.5923876
10935,0.5922519
10944,0.5921494
10953,0.5919943
10962,0.5919251
10971,0.5917542
10980,0.5915788
10989,0.5913061
10998,0.590787
11007,0.5901862
11016,0.5896032
11025,0.58896
11034,0.5883082
11043,0.5876526
11052,0.5870899
11061,0.5865359
11070,0.5860013
11079,0.5854434
11088,0.585045
11097,0.5846767
11106,0.5844429
11115,0.584274
11124,0.584181
11133,0.5840801
11142,0.5839346
11151,0.5838435
11160,0.5836061
11169,0.5833273
11178,0.5829694
11187,0.5825201
11196,0.581927
11205,0.5814717
11214,0.581203
11223,0.5809834
11232,0.5807383
11241,0.5806221
11250,0.5804934
11259,0.5804642
11268,0.5804863
11277,0.5805559
11286,0.580442
11295,0.5804012
11304,0.5802834
11313,0.5800424
11322,0.5797697
11331,0.5794759
11340,0.5792873
11349,0.5791376
11358,0.5789902
11367,0.5788306
11376,0.5787328
11385,0.5786877
11394,0.5786436
11403,0.5785484
11412,0.5783854
11421,0.5783404
11430,0.5783248
11439,0.5782205
11448,0.5779953
11457,0.577645
11466,0.5774465
11475,0.5771302
11484,0.5767967
11493,0.5764995
11502,0.5761463
11511,0.5757601
11520,0.5755003
11529,0.575292
11538,0.5750889
11547,0.5749118
11556,0.574788
11564,0.5746286
11573,0.5745636
11582,0.5744918
11591,0.5744309
11600,0.574476
11609,0.5744776
11618,0.5744545
11627,0.5745022
11636,0.5745013
11645,0.5744674
11654,0.5744251
11663,0.5745158
11672,0.5745661
11681,0.5747356
11690,0.5748115
11699,0.5748946
11708,0.5750161
11717,0.5751034
11726,0.5750888
11735,0.5749987
11744,0.5749936
11753,0.5749655
11762,0.5750113
11771,0.5749625
11780,0.5750366
11789,0.5750582
11798,0.5750422
11807,0.5750243
11816,0.5749881
11825,0.5749689
11834,0.5749042
11843,0.57506
11852,0.5750867
11861,0.5750627
11870,0.5749712
11879,0.5749603
11888,0.5749519
11897,0.5746953
11906,0.5744198
11915,0.5741144
11924,0.5738546
11933,0.5735234
11942,0.5732126
11951,0.5730197
11960,0.572799
11969,0.5723814
11978,0.5719389
11987,0.5715473
11996,0.5712248
12005,0.5708158
12014,0.5703086
12023,0.5699978
12032,0.5696632
12041,0.5692744
12050,0.5688672
12059,0.5686331
12068,0.5684616
12077,0.5682709
12086,0.5680355
12095,0.5679087
12104,0.5677663
12113,0.5676962
12122,0.5676401
12131,0.5674611
12140,0.5672685
12149,0.5670097
12158,0.5668167
12167,0.5667558
12176,0.5668485
12185,0.566892
12194,0.5667853
12203,0.5666972
12212,0.5666804
12221,0.5668013
12230,0.5669134
12239,0.5669666
12248,0.5671974
12257,0.5674746
12266,0.5676592
12275,0.5678278
12284,0.5679267
12293,0.5680464
12302,0.5681383
12311,0.5680397
12320,0.5678206
12329,0.5677637
12338,0.5676336
12347,0.5673679
12356,0.5671448
12365,0.5669018
12374,0.5666478
12383,0.5666497
12392,0.5666545
12401,0.5666371
12410,0.5665675
12419,0.5665825
12428,0.5666007
12437,0.5666109
12446,0.5667058
12455,0.5669061
12464,0.5672185
12473,0.5674983
12482,0.5675546
12491,0.5676311
12500,0.5677318
12509,0.5677771
12518,0.5678293
12527,0.5678342
12536,0.56779
12545,0.5678174
12553,0.5678706
12562,0.567855
12571,0.5679165
12580,0.5679087
12589,0.5679341
12598,0.5679806
12607,0.5680833
12616,0.5680891
12625,0.5681095
12634,0.5681202
12643,0.568156
12652,0.5681917
12661,0.5681704
12670,0.5682644
12679,0.5683736
12688,0.5683601
12697,0.5681967
12706,0.5678583
12715,0.5673865
12724,0.5669422
12733,0.5664299
12742,0.5658714
12751,0.5653373
12760,0.5647388
12769,0.5641156
12778,0.5636323
12787,0.5633861
12796,0.5631227
12805,0.5629426
12814,0.5627012
12823,0.5625971
12832,0.5624663
12841,0.5623274
12850,0.5621113
12859,0.5618035
12868,0.5615225
12877,0.5613182
12886,0.5611363
12895,0.5608984
12904,0.5608217
12913,0.5607847
12922,0.5605428
12931,0.5603609
12940,0.5601077
12949,0.559774
12958,0.5595092
12967,0.5592526
12976,0.5590052
12985,0.5588009
12994,0.5585768
13003,0.5584252
13012,0.558335
13021,0.5581852
13030,0.5579803
13039,0.5578742
13048,0.5576845
13057,0.5575156
13066,0.5574314
13075,0.5572931
13084,0.5571451
13093,0.5570503
13102,0.5568905
13111,0.5566963
13120,0.5564976
13129,0.5564656
13138,0.5564055
13147,0.5562979
13156,0.5562483
13165,0.5563302
13174,0.5562055
13183,0.5560865
13192,0.5559657
13201,0.5558906
13210,0.5557559
13219,0.5556253
13228,0.5553666
13237,0.5550334
13246,0.554695
13255,0.5545198
13264,0.55425
13273,0.5540945
13282,0.5540654
13291,0.5540354
13300,0.5540427
13309,0.5540119
13318,0.5539952
13327,0.5539721
13336,0.553914
13345,0.5537619
13354,0.5536201
13363,0.5535513
13372,0.5535084
13381,0.553513
13390,0.5534308
13399,0.5532118
13408,0.5530267
13417,0.5527381
13426,0.5524226
13435,0.5521571
13444,0.551817
13453,0.5513888
13462,0.5508613
13471,0.5504043
13480,0.5498849
13489,0.5495457
13498,0.5493569
13507,0.5492084
13516,0.5492105
13525,0.5493652
13534,0.5494388
13542,0.5496457
13551,0.5497656
13560,0.5499158
13569,0.5499496
13578,0.5500803
13587,0.5502277
13596,0.5502451
13605,0.5501968
13614,0.5501789
13623,0.5501017
13632,0.5500229
13641,0.5500821
13650,0.5500252
13659,0.5500674
13668,0.550019
13677,0.5499367
13686,0.5497411
13695,0.549605
13704,0.5495966
13713,0.5495096
13722,0.5493665
13731,0.5489783
13740,0.5485692
13749,0.5482644
13758,0.5480702
13767,0.5479887
13776,0.5478867
13785,0.5476421
13794,0.5476153
13803,0.5474784
13812,0.5472497
13821,0.546867
13830,0.546458
13839,0.5461618
13848,0.5459264
13857,0.5457757
13866,0.5456838
13875,0.5456228
13884,0.5454561
13893,0.545318
13902,0.545005
13911,0.5447293
13920,0.5445513
13929,0.5443699
13938,0.5443353
13947,0.5442713
13956,0.544257
13965,0.544253
13974,0.5442521
13983,0.54439
13992,0.5445352
14001,0.5446312
14010,0.5447331
14019,0.5448696
14028,0.5449294
14037,0.5448913
14046,0.54486
14055,0.5446898
14064,0.5445693
14073,0.5443442
14082,0.5440405
14091,0.5438079
14100,0.5435397
14109,0.5432086
14118,0.5428741
14127,0.5425093
14136,0.542182
14145,0.5420079
14154,0.5418429
14163,0.5417263
14172,0.5416212
14181,0.5416237
14190,0.5415422
14199,0.541551
14208,0.5414962
14217,0.5414832
14226,0.5415035
14235,0.5414027
14244,0.5413602
14253,0.5412491
14262,0.5411551
14271,0.5409014
14280,0.5406478
14289,0.5404573
14298,0.5402498
14307,0.5401019
14316,0.5399772
14325,0.5398367
14334,0.5396971
14343,0.5396593
14352,0.5395397
14361,0.5394624
14370,0.5394804
14379,0.5394618
14388,0.5395361
14397,0.5395684
14406,0.5396729
14415,0.539734
14424,0.5397747
14433,0.539709
14442,0.5396048
14451,0.539557
14460,0.5394406
14469,0.5393441
14478,0.5388952
14487,0.5385423
14496,0.5382858
14505,0.5379709
14514,0.5374894
14523,0.5370435
14531,0.5364628
14540,0.5359548
14549,0.5355459
14558,0.535112
14567,0.5344812
14576,0.5343075
14585,0.5341313
14594,0.533912
14603,0.5336665
14612,0.533569
14621,0.5336222
14630,0.5336155
14639,0.5336207
14648,0.5337183
14657,0.5337835
14666,0.5338314
14675,0.5340827
14684,0.5341286
14693,0.5341854
14702,0.5342248
14711,0.5343045
14720,0.5343629
14729,0.5344153
14738,0.5346678
14747,0.534898
14756,0.5350607
14765,0.5352121
14774,0.5352128
14783,0.5352277
