1.48197, 2.76890
1.53065, 2.74691
1.58908, 2.71380
1.64267, 2.66944
1.69617, 2.66992
1.74982, 2.59193
1.82286, 2.54774
1.88125, 2.53705
1.94952, 2.44798
2.04195, 2.43760
2.10527, 2.39332
2.21724, 2.33827
2.30496, 2.24937
2.42680, 2.12715
2.54863, 2.00492
2.68023, 1.86036
2.82643, 1.71593
3.00194, 1.50450
3.19206, 1.28199
