10.6094, 2.35095
10.6554, 2.38086
10.7092, 2.40179
10.7399, 2.41974
10.7861, 2.42871
11.0090, 2.48554
11.3627, 2.56630
11.4242, 2.55733
11.4704, 2.53938
11.4936, 2.51545
11.5397, 2.50648
11.5935, 2.53340
11.6550, 2.54835
11.7012, 2.53041
11.7166, 2.51246
