3.133680, 0.9005102
3.350733, 0.5382653
3.244422, 0.7168367
3.027369, 1.079082
2.916626, 1.262755
2.805877, 1.441327
2.699572, 1.625000
2.593261, 1.803571
2.482513, 1.982143
2.376196, 2.155612
2.265419, 2.308673
2.159058, 2.441327
2.048241, 2.558673
1.937402, 2.655612
1.830984, 2.737245
1.720099, 2.793367
1.613630, 2.829082
1.507161, 2.864796
1.400697, 2.905612
